"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"15","10334585","102491376","125-BASES LOADED NACHOS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-04-04","","","",""
"16","10334585","102625159","125-BASES LOADED NACHOS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-10-30","","","",""
"17","10349216","102499913","128 - STRIKE OUT GRILL","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-04-01","","","",""
"18","10349216","102628315","128 - STRIKE OUT GRILL","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-10-30","","","",""
"19","9348578","102469451","147 ELDER ST INC.","Retirement Homes(Licensed)","147 ELDER ST","43.76273","-79.45402","Pass","3","Operator fail to provide proper equipment","2011-03-01","M - Minor","Notice to Comply","",""
"20","9348578","102560537","147 ELDER ST INC.","Retirement Homes(Licensed)","147 ELDER ST","43.76273","-79.45402","Pass","3","","2011-07-18","","","",""
"21","9348578","102614215","147 ELDER ST INC.","Retirement Homes(Licensed)","147 ELDER ST","43.76273","-79.45402","Pass","3","","2011-10-11","","","",""
"22","9013060","102444010","149 TYNDALL HOUSE","Boarding / Lodging Home - Kitchen","149 TYNDALL AVE","43.63816","-79.42864","Pass","3","Operator fail to properly wash surfaces in rooms","2011-01-24","M - Minor","Notice to Comply","",""
"23","9013060","102444010","149 TYNDALL HOUSE","Boarding / Lodging Home - Kitchen","149 TYNDALL AVE","43.63816","-79.42864","Pass","3","Operator fail to properly maintain equipment(NON-FOOD)","2011-01-24","M - Minor","Notice to Comply","",""
"24","9013060","102574028","149 TYNDALL HOUSE","Boarding / Lodging Home - Kitchen","149 TYNDALL AVE","43.63816","-79.42864","Pass","3","Operator fail to properly wash surfaces in rooms","2011-08-11","M - Minor","Notice to Comply","",""
"25","9013060","102574028","149 TYNDALL HOUSE","Boarding / Lodging Home - Kitchen","149 TYNDALL AVE","43.63816","-79.42864","Pass","3","Operator fail to properly maintain rooms","2011-08-11","M - Minor","Notice to Comply","",""
"26","9013060","102656821","149 TYNDALL HOUSE","Boarding / Lodging Home - Kitchen","149 TYNDALL AVE","43.63816","-79.42864","Pass","3","Operator fail to properly wash surfaces in rooms","2011-12-21","M - Minor","Notice to Comply","",""
"27","10318628","102532313","19TH HOLE SPORTS BAR AND GRILL","Restaurant","434 ROGERS RD","43.68279","-79.46394","Pass","2","Operator fail to sanitize washroom fixtures","2011-06-10","S - Significant","Corrected During Inspection","",""
"28","9000031","102459445","2-4-1 PIZZA","Food Take Out","759 JANE ST","43.67153","-79.49335","Pass","2","","2011-02-17","","","",""
"29","9000031","102572758","2-4-1 PIZZA","Food Take Out","759 JANE ST","43.67153","-79.49335","Pass","2","","2011-08-17","","","",""
"30","9000046","102534385","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","","2011-06-14","","","",""
"31","9000046","102613594","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","Operator fail to properly wash large utensils","2011-10-11","S - Significant","Notice to Comply","",""
"32","9000046","102613594","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","Operator fail to properly wash surfaces in rooms","2011-10-11","M - Minor","Notice to Comply","",""
"33","9000046","102613594","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","Operator fail to use proper utensils to ensure food safety","2011-10-11","S - Significant","Notice to Comply","",""
"34","9000046","102613594","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","Operator fail to properly maintain rooms","2011-10-11","M - Minor","Notice to Comply","",""
"35","9000046","102613594","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","Operator fail to properly wash equipment","2011-10-11","M - Minor","Notice to Comply","",""
"36","9000046","102613594","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","Operator fail to properly maintain equipment","2011-10-11","S - Significant","Notice to Comply","",""
"37","9000046","102613599","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","","2011-10-12","","","",""
"38","9016832","102421208","2-4-1 PIZZA","Food Take Out","2291 KIPLING AVE","43.7294","-79.5742","Pass","2","","2011-01-11","","","",""
"39","9016832","102592404","2-4-1 PIZZA","Food Take Out","2291 KIPLING AVE","43.7294","-79.5742","Pass","2","","2011-09-13","","","",""
"40","9043776","102510961","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","Operator fail to properly wash equipment","2011-05-02","M - Minor","Notice to Comply","",""
"41","9043776","102510961","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","Operator fail to properly maintain rooms","2011-05-02","M - Minor","Notice to Comply","",""
"42","9043776","102510961","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH CLOTH ROLLER TOWEL, PAPER TOWELS, SINGLE SERVICE TOWELS OR DRYER O. REG  562/90 SEC. 68(3)(E)","2011-05-02","S - Significant","Corrected During Inspection","",""
"43","9043776","102510961","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","Operator fail to provide proper equipment","2011-05-02","M - Minor","Notice to Comply","",""
"44","9043776","102649379","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","Food handler fail to wear headgear","2011-12-08","M - Minor","Notice to Comply","",""
"45","9043776","102649379","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","Operator fail to provide proper equipment","2011-12-08","M - Minor","Notice to Comply","",""
"46","9043776","102649379","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","Operator fail to properly wash equipment","2011-12-08","M - Minor","Notice to Comply","",""
"47","9043776","102649379","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","Operator fail to properly maintain rooms","2011-12-08","M - Minor","Notice to Comply","",""
"48","9043776","102649379","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","FAIL TO CLEAN TOILETS AS OFTEN AS NECESSARY O. REG  562/90 SEC. 68(4)","2011-12-08","S - Significant","Corrected During Inspection","",""
"49","10284603","102426979","2-4-1 PIZZA","Food Take Out","1016 GERRARD ST E","43.66893","-79.3379","Pass","2","Operator fail to sanitize garbage containers as required","2011-01-18","M - Minor","Notice to Comply","",""
"50","10284603","102591580","2-4-1 PIZZA","Food Take Out","1016 GERRARD ST E","43.66893","-79.3379","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2011-09-06","S - Significant","Corrected During Inspection","",""
"51","10284603","102591580","2-4-1 PIZZA","Food Take Out","1016 GERRARD ST E","43.66893","-79.3379","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2011-09-06","M - Minor","Notice to Comply","",""
"52","10349645","102461833","2-4-1 PIZZA","Food Take Out","1756 LAWRENCE AVE E","43.74284","-79.30787","Pass","2","Operator fail to properly maintain rooms","2011-02-18","M - Minor","Notice to Comply","",""
"53","10349645","102461833","2-4-1 PIZZA","Food Take Out","1756 LAWRENCE AVE E","43.74284","-79.30787","Pass","2","Operator fail to properly wash equipment","2011-02-18","M - Minor","Notice to Comply","",""
"54","10349645","102607491","2-4-1 PIZZA","Food Take Out","1756 LAWRENCE AVE E","43.74284","-79.30787","Pass","2","Operator fail to properly wash equipment","2011-09-28","M - Minor","Notice to Comply","",""
"55","10349645","102607491","2-4-1 PIZZA","Food Take Out","1756 LAWRENCE AVE E","43.74284","-79.30787","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2011-09-28","M - Minor","Notice to Comply","",""
"56","10294608","102422318","2-4-1 PIZZA #37","Food Take Out","1055 BLOOR ST W","43.66057","-79.43258","Pass","3","Operator fail to properly wash surfaces in rooms","2011-01-07","M - Minor","Notice to Comply","",""
"57","10294608","102422318","2-4-1 PIZZA #37","Food Take Out","1055 BLOOR ST W","43.66057","-79.43258","Pass","3","Operator fail to properly maintain rooms","2011-01-07","M - Minor","Notice to Comply","",""
"58","10294608","102483064","2-4-1 PIZZA #37","Food Take Out","1055 BLOOR ST W","43.66057","-79.43258","Pass","3","Operator fail to properly maintain rooms","2011-03-21","M - Minor","Notice to Comply","",""
"59","10294608","102626526","2-4-1 PIZZA #37","Food Take Out","1055 BLOOR ST W","43.66057","-79.43258","Pass","3","Operator fail to properly wash surfaces in rooms","2011-10-31","M - Minor","Notice to Comply","",""
"60","10294608","102626526","2-4-1 PIZZA #37","Food Take Out","1055 BLOOR ST W","43.66057","-79.43258","Pass","3","IMMERSE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE O. REG  562/90 SEC. 75(1)(B)","2011-10-31","S - Significant","Corrected During Inspection","",""
"61","10294608","102626526","2-4-1 PIZZA #37","Food Take Out","1055 BLOOR ST W","43.66057","-79.43258","Pass","3","Operator fail to properly wash equipment","2011-10-31","M - Minor","Notice to Comply","",""
"62","10294608","102626526","2-4-1 PIZZA #37","Food Take Out","1055 BLOOR ST W","43.66057","-79.43258","Pass","3","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2011-10-31","S - Significant","Corrected During Inspection","",""
"63","10294608","102626526","2-4-1 PIZZA #37","Food Take Out","1055 BLOOR ST W","43.66057","-79.43258","Pass","3","Operator fail to properly maintain rooms","2011-10-31","M - Minor","Notice to Comply","",""
"64","10325721","102491618","2-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-03-31","","","",""
"65","10325721","102625455","2-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-10-30","","","",""
"66","10300069","102491596","209 - STRIKE OUT GRILL","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-03-31","","","",""
"67","10300069","102625165","209 - STRIKE OUT GRILL","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-10-30","","","",""
"68","10300066","102491384","220 - INFIELD CLASSICS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","1","Operator fail to properly maintain equipment(NON-FOOD)","2011-04-04","M - Minor","Notice to Comply","",""
"69","10300066","102625229","220 - INFIELD CLASSICS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","1","","2011-10-30","","","",""
"70","10300083","102499895","224-TD CLUBHOUSE","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-04-01","","","",""
"71","10300083","102625143","224-TD CLUBHOUSE","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-10-30","","","",""
"72","10399648","102510610","2257029 ONTARIO INC.","Mobile Food Preparation Premises","235 QUEENS QUAY W","43.63912","-79.38289","Pass","2","","2011-05-04","","","",""
"73","10300065","102491397","228 - Infield Classics","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-04-01","","","",""
"74","10300065","102625161","228 - Infield Classics","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-10-30","","","",""
"75","10300063","102491400","239-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-04-01","","","",""
"76","10300063","102627377","239-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Operator fail to ensure floor of food-handling room kept clean O. Reg  562/90 Sec. 59(h)","2011-10-30","M - Minor","Notice to Comply","",""
"77","10405652","102549673","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","FAIL TO CLEAN WASHBASINS AS OFTEN AS NECESSARY O. REG  562/90 SEC. 68(4)","2011-06-01","S - Significant","Corrected During Inspection","",""
"78","10405652","102549673","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","Operator fail to provide proper equipment","2011-06-01","M - Minor","Notice to Comply","",""
"79","10405652","102549673","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","Operator fail to properly wash surfaces in rooms","2011-06-01","M - Minor","Notice to Comply","",""
"80","10405652","102616289","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","Operator fail to provide proper equipment","2011-10-17","M - Minor","Notice to Comply","",""
"81","10405652","102616289","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","Operator fail to properly wash surfaces in rooms","2011-10-17","M - Minor","Notice to Comply","",""
"82","10405652","102616289","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","Operator fail to properly wash equipment","2011-10-17","M - Minor","Notice to Comply","",""
"83","10301731","102516639","3 JIT VARIETY","Food Store (Convenience/Variety)","1452 BLOOR ST W","43.65718","-79.44885","Pass","2","Operator fail to properly wash surfaces in rooms","2011-05-16","M - Minor","Notice to Comply","",""
"84","10301731","102516639","3 JIT VARIETY","Food Store (Convenience/Variety)","1452 BLOOR ST W","43.65718","-79.44885","Pass","2","Operator fail to properly maintain rooms","2011-05-16","M - Minor","Notice to Comply","",""
"85","10325719","102491625","3-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Employee fail to wear headgear while working with food O. Reg  562/90 Sec. 65(1)(d)","2011-03-31","M - Minor","Notice to Comply","",""
"86","10325719","102491625","3-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2011-03-31","S - Significant","Corrected During Inspection","",""
"87","10325719","102627039","3-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-10-30","","","",""
"88","9000097","102496069","30 UP CLUB","Private Club","22 DORCHESTER AVE","43.62153","-79.5179","Pass","2","Operator fail to properly wash surfaces in rooms","2011-04-26","M - Minor","Notice to Comply","",""
"89","9000097","102627535","30 UP CLUB","Private Club","22 DORCHESTER AVE","43.62153","-79.5179","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2011-11-10","M - Minor","Notice to Comply","Pending",""
"90","10330988","102527713","338 VEGETABLE & FRUIT","Food Store (Convenience/Variety)","631 GERRARD ST E","43.66561","-79.35074","Pass","1","","2011-08-30","","","",""
"91","9003137","102503803","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2011-04-26","","","",""
"92","9003137","102589946","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2011-08-30","","","",""
"93","9003137","102655348","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2011-12-16","","","",""
"94","10325730","102627375","4-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-11-03","","","",""
"95","10325730","102491630","4-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-03-31","","","",""
"96","10325730","102627040","4-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Store ice in unsanitary manner O. Reg  562/90 Sec. 31(1)","2011-10-30","C - Crucial","Notice to Comply","",""
"97","10365045","102491650","508-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-03-31","","","",""
"98","10365045","102625233","508-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-10-30","","","",""
"99","10300084","102499911","514- BIG LEAGUES CLASSIC","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-04-01","","","",""
"100","10300084","102625190","514- BIG LEAGUES CLASSIC","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-10-30","","","",""
"101","10364705","102491661","520 - FRESH BURGER","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-04-01","","","",""
"102","10364705","102625166","520 - FRESH BURGER","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-10-30","","","",""
"103","10364705","102625237","520 - FRESH BURGER","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-10-30","","","",""
"104","10300054","102491388","520- UPPER DECK FAVORITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-04-04","","","",""
"105","9000116","102535947","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to provide accurate indicating thermometer(s)","2011-06-15","S - Significant","Notice to Comply","",""
"106","9000116","102535947","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to use proper procedure(s) to ensure food safety","2011-06-15","S - Significant","Notice to Comply","",""
"107","9000116","102535947","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to properly maintain equipment(NON-FOOD)","2011-06-15","M - Minor","Notice to Comply","",""
"108","9000116","102535947","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to provide hand washing supplies","2011-06-15","S - Significant","Notice to Comply","",""
"109","9000116","102535947","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to properly maintain rooms","2011-06-15","M - Minor","Notice to Comply","",""
"110","9000116","102535947","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to properly wash equipment","2011-06-15","M - Minor","Notice to Comply","",""
"111","9000116","102535952","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to properly maintain equipment(NON-FOOD)","2011-06-21","M - Minor","Notice to Comply","",""
"112","9000116","102535952","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to properly wash surfaces in rooms","2011-06-21","M - Minor","Notice to Comply","",""
"113","10300050","102491389","523-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2011-04-04","M - Minor","Notice to Comply","",""
"114","10300050","102625173","523-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-10-30","","","",""
"115","10334654","102491657","529 - UPPER DECK FAVOURITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-03-31","","","",""
"116","10334654","102625179","529 - UPPER DECK FAVOURITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-10-30","","","",""
"117","10300060","102499898","536-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-04-01","","","",""
"118","10300060","102625189","536-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2011-10-30","","","",""
"119","9417941","102470278","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2011-03-02","S - Significant","Corrected During Inspection","",""
"120","9417941","102470278","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2011-03-02","S - Significant","Corrected During Inspection","",""
"121","9417941","102658889","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","Operator fail to properly wash equipment","2011-12-28","M - Minor","Notice to Comply","",""
"122","9417941","102658889","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2011-12-28","M - Minor","Notice to Comply","",""
"123","10273767","102469498","7 NUMBERS EGLINTON","Restaurant","516 EGLINTON AVE W","43.71025","-79.38215","Pass","2","OPERATOR FAIL TO ENSURE CHIPPED DISH NOT USED IN FOOD HANDLING O. REG  562/90 SEC. 59(B)","2011-03-01","S - Significant","Corrected During Inspection","",""
"124","10273767","102648832","7 NUMBERS EGLINTON","Restaurant","516 EGLINTON AVE W","43.71025","-79.38215","Pass","2","Operator fail to properly wash equipment","2011-12-07","M - Minor","Notice to Comply","",""
"125","9000144","102456210","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B)","2011-02-02","S - Significant","Corrected During Inspection","",""
"126","9000144","102582983","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2011-08-22","","","",""
"127","9000144","102650565","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2011-12-10","","","",""
"128","9013817","102442231","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","","2011-01-20","","","",""
"129","9013817","102617144","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","Operator fail to properly wash equipment","2011-10-17","M - Minor","Notice to Comply","",""
"130","9013817","102617144","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","Operator fail to provide proper garbage containers","2011-10-17","M - Minor","Notice to Comply","",""
"131","9013819","102507527","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","Operator fail to properly maintain rooms","2011-05-24","M - Minor","Notice to Comply","",""
"132","9013819","102587745","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","","2011-08-30","","","",""
"133","9013822","102445375","7-ELEVEN","Food Take Out","3355 DUNDAS ST W","43.66527","-79.48241","Pass","2","PROVIDE THERMOMETER NOT EASILY READABLE IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2011-01-24","S - Significant","Corrected During Inspection","",""
"134","9013822","102597498","7-ELEVEN","Food Take Out","3355 DUNDAS ST W","43.66527","-79.48241","Pass","2","","2011-09-15","","","",""
"135","9013825","102480427","7-ELEVEN","Food Store (Convenience/Variety)","1390 WESTON RD","43.69105","-79.50129","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2011-03-17","S - Significant","Corrected During Inspection","",""
"136","9013825","102593371","7-ELEVEN","Food Store (Convenience/Variety)","1390 WESTON RD","43.69105","-79.50129","Pass","2","Operator fail to provide proper equipment","2011-09-09","M - Minor","Notice to Comply","",""
"137","9013825","102593371","7-ELEVEN","Food Store (Convenience/Variety)","1390 WESTON RD","43.69105","-79.50129","Pass","2","Operator fail to properly wash surfaces in rooms","2011-09-09","M - Minor","Notice to Comply","",""
"138","9013829","102482949","7-ELEVEN","Food Store (Convenience/Variety)","2480 LAKE SHORE BLVD W","43.6131","-79.4901","Pass","2","","2011-03-14","","","",""
"139","9013829","102573773","7-ELEVEN","Food Store (Convenience/Variety)","2480 LAKE SHORE BLVD W","43.6131","-79.4901","Pass","2","","2011-08-04","","","",""
"140","9013837","102555460","7-ELEVEN","Food Store (Convenience/Variety)","3587 BATHURST ST","43.73255","-79.43246","Pass","2","","2011-07-08","","","",""
"141","9030457","102520817","7-ELEVEN","Food Store (Convenience/Variety)","260 COLLEGE ST","43.6581","-79.39977","Pass","2","","2011-05-20","","","",""
"142","9030457","102634935","7-ELEVEN","Food Store (Convenience/Variety)","260 COLLEGE ST","43.6581","-79.39977","Pass","2","Operator fail to provide proper equipment","2011-11-17","M - Minor","Notice to Comply","",""
