"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"54","10301731","101805048","3 JIT VARIETY","Food Store (Convenience/Variety)","1452 BLOOR ST W","43.65718","-79.44885","Pass","2","Operator fail to properly wash surfaces in rooms","2008-04-23","M - Minor","Notice to Comply","",""
"55","10325719","101954412","3-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2008-12-07","","","",""
"56","9000097","101960403","30 UP CLUB","Private Club","22 DORCHESTER AVE","43.62153","-79.5179","Pass","2","","2008-12-27","","","",""
"57","9003137","101774284","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2008-03-06","","","",""
"58","9003137","101887121","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2008-08-26","","","",""
"59","9003137","101947014","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2008-11-27","","","",""
"60","10325730","101954481","4-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2008-12-07","","","",""
"61","10300084","101792883","514- BIG LEAGUES CLASSIC","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2008-04-03","","","",""
"62","10300084","101883711","514- BIG LEAGUES CLASSIC","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","FAIL TO STORE FOOD ON PALLETS O. REG  562/90 SEC. 23","2008-08-14","S - Significant","Corrected During Inspection","",""
"63","10300084","101883711","514- BIG LEAGUES CLASSIC","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2008-08-14","S - Significant","Corrected During Inspection","",""
"64","10300054","101792740","520- UPPER DECK FAVORITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2008-04-03","","","",""
"65","10300054","101882545","520- UPPER DECK FAVORITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","FAIL TO STORE FOOD ON PALLETS O. REG  562/90 SEC. 23","2008-08-14","S - Significant","Corrected During Inspection","",""
"66","10300054","101882545","520- UPPER DECK FAVORITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Employee fail to wear headgear while working with food O. Reg  562/90 Sec. 65(1)(d)","2008-08-14","M - Minor","Notice to Comply","",""
"67","10300054","101956051","520- UPPER DECK FAVORITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2008-12-07","","","",""
"68","9000116","101767280","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B)","2008-02-25","S - Significant","Corrected During Inspection","",""
"69","9000116","101767280","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2008-02-25","S - Significant","Corrected During Inspection","",""
"70","9000116","101767280","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2008-02-25","S - Significant","Corrected During Inspection","",""
"71","9000116","101767280","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to properly maintain rooms","2008-02-25","M - Minor","Notice to Comply","",""
"72","10300050","101792722","523-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2008-04-03","","","",""
"73","10300050","101883694","523-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2008-08-14","","","",""
"74","10300060","101796584","536-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2008-04-03","","","",""
"75","10300060","101883690","536-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2008-08-14","","","",""
"76","9000122","101820255","7 DAY CONVENIENCE","Food Store (Convenience/Variety)","2480 GERRARD ST E, Unit-5","43.68747","-79.28453","Pass","1","","2008-05-20","","","",""
"77","9417941","101750535","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","","2008-01-24","","","",""
"78","9417941","101836635","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","","2008-06-06","","","",""
"79","9417941","101907239","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","","2008-11-28","","","",""
"80","10273767","101745486","7 NUMBERS EGLINTON","Restaurant","516 EGLINTON AVE W","43.71025","-79.38215","Pass","2","","2008-01-21","","","",""
"81","10273767","101828324","7 NUMBERS EGLINTON","Restaurant","516 EGLINTON AVE W","43.71025","-79.38215","Pass","2","","2008-05-27","","","",""
"82","10273767","101898714","7 NUMBERS EGLINTON","Restaurant","516 EGLINTON AVE W","43.71025","-79.38215","Pass","2","","2008-09-10","","","",""
"83","9000144","101776363","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","Food handler fail to wear headgear","2008-03-07","M - Minor","Notice to Comply","",""
"84","9000144","101834293","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2008-06-10","","","",""
"85","9000144","101929628","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","OPERATOR FAIL TO ENSURE SINGLE-SERVICE CONTAINERS KEPT IN MANNER PREVENTING CONTAMINATION O. REG  562/90 SEC. 59(D)","2008-11-12","S - Significant","Corrected During Inspection","",""
"86","9013817","101754976","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","Operator fail to properly wash equipment","2008-01-31","M - Minor","Notice to Comply","",""
"87","9013817","101898896","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2008-09-11","S - Significant","Corrected During Inspection","",""
"88","9013817","101898896","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","Operator fail to properly wash equipment","2008-09-11","M - Minor","Notice to Comply","",""
"89","9013819","101760538","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","Operator fail to properly maintain rooms","2008-02-12","M - Minor","Notice to Comply","",""
"90","9013819","101760538","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","Operator fail to provide accurate indicating thermometer(s)","2008-02-12","S - Significant","Corrected During Inspection","",""
"91","9013819","101888461","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","","2008-09-16","","","",""
"92","9013822","101772831","7-ELEVEN","Food Take Out","3355 DUNDAS ST W","43.66527","-79.48241","Pass","2","","2008-02-28","","","",""
"93","9013822","101937221","7-ELEVEN","Food Take Out","3355 DUNDAS ST W","43.66527","-79.48241","Pass","2","","2008-11-02","","","",""
"94","9013825","101836337","7-ELEVEN","Food Store (Convenience/Variety)","1390 WESTON RD","43.69105","-79.50129","Pass","2","","2008-03-13","","","",""
"95","9013825","101882289","7-ELEVEN","Food Store (Convenience/Variety)","1390 WESTON RD","43.69105","-79.50129","Pass","2","Operator fail to properly wash equipment","2008-08-18","M - Minor","Notice to Comply","",""
"96","9013829","101819527","7-ELEVEN","Food Store (Convenience/Variety)","2480 LAKE SHORE BLVD W","43.6131","-79.4901","Pass","2","","2008-05-20","","","",""
"97","9013837","101809584","7-ELEVEN","Food Store (Convenience/Variety)","3587 BATHURST ST","43.73255","-79.43246","Pass","2","","2008-04-28","","","",""
"98","9013837","101926264","7-ELEVEN","Food Store (Convenience/Variety)","3587 BATHURST ST","43.73255","-79.43246","Pass","2","","2008-10-22","","","",""
"99","9013837","101926387","7-ELEVEN","Food Store (Convenience/Variety)","3587 BATHURST ST","43.73255","-79.43246","Pass","2","Operator fail to properly wash surfaces in rooms","2008-10-22","M - Minor","Notice to Comply","",""
"100","9013837","101926387","7-ELEVEN","Food Store (Convenience/Variety)","3587 BATHURST ST","43.73255","-79.43246","Pass","2","Operator fail to provide proper equipment","2008-10-22","M - Minor","Notice to Comply","",""
"101","9013837","101926387","7-ELEVEN","Food Store (Convenience/Variety)","3587 BATHURST ST","43.73255","-79.43246","Pass","2","Operator fail to properly maintain rooms","2008-10-22","M - Minor","Notice to Comply","",""
"102","9013837","101926387","7-ELEVEN","Food Store (Convenience/Variety)","3587 BATHURST ST","43.73255","-79.43246","Pass","2","Operator fail to properly wash equipment","2008-10-22","M - Minor","Notice to Comply","",""
"103","9030457","101803779","7-ELEVEN","Food Store (Convenience/Variety)","260 COLLEGE ST","43.6581","-79.39977","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2008-04-22","S - Significant","Corrected During Inspection","",""
"104","9030457","101904132","7-ELEVEN","Food Store (Convenience/Variety)","260 COLLEGE ST","43.6581","-79.39977","Pass","2","","2008-09-19","","","",""
"105","9389795","101774820","7-ELEVEN","Food Take Out","873 QUEEN ST W","43.64569","-79.41133","Pass","2","Operator must ensure that the eating or drinking establishment license is continually posted adjacent to the food safety inspection notice. Muncipal Code Chapter 545 Sec. 5G(4)","2008-03-04","NA - Not Applicable","Notice to Comply","",""
"106","9389795","101774820","7-ELEVEN","Food Take Out","873 QUEEN ST W","43.64569","-79.41133","Pass","2","Operator must ensure to provide the Food Safety Inspection Report(s) relating to the currently posted food safety inspection notice when requested by any person. Muncipal Code Chapter 545 Sec. 5G(5)","2008-03-04","NA - Not Applicable","Notice to Comply","",""
"107","9389795","101774820","7-ELEVEN","Food Take Out","873 QUEEN ST W","43.64569","-79.41133","Pass","2","Operator fail to properly wash equipment","2008-03-04","M - Minor","Notice to Comply","",""
"108","9389795","101932946","7-ELEVEN","Food Take Out","873 QUEEN ST W","43.64569","-79.41133","Pass","2","","2008-11-03","","","",""
"109","9421826","101836263","7-ELEVEN","Food Store (Convenience/Variety)","1 EGLINTON AVE E","43.70659","-79.39777","Pass","2","","2008-06-11","","","",""
"110","9421826","101957946","7-ELEVEN","Food Store (Convenience/Variety)","1 EGLINTON AVE E","43.70659","-79.39777","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2008-12-15","S - Significant","Corrected During Inspection","",""
"111","10197785","101818146","7-ELEVEN","Food Store (Convenience/Variety)","372 BAY ST","43.65094","-79.38149","Pass","2","","2008-05-14","","","",""
"112","10197785","101926841","7-ELEVEN","Food Store (Convenience/Variety)","372 BAY ST","43.65094","-79.38149","Pass","2","Operator fail to properly maintain rooms","2008-11-21","M - Minor","Notice to Comply","",""
"113","10197785","101926841","7-ELEVEN","Food Store (Convenience/Variety)","372 BAY ST","43.65094","-79.38149","Pass","2","Operator fail to wear headgear while working with food O. Reg  562/90 Sec. 65(1)(d)","2008-11-21","M - Minor","Notice to Comply","",""
"114","10205717","101758681","7-ELEVEN","Food Take Out","980 ISLINGTON AVE","43.62909","-79.51737","Pass","2","FAIL TO REMOVE GARBAGE RECEPTACLE FROM ROOM WHEN FULL O. REG  562/90 SEC. 57(2)(B)","2008-05-21","S - Significant","Corrected During Inspection","",""
"115","10205717","101915085","7-ELEVEN","Food Take Out","980 ISLINGTON AVE","43.62909","-79.51737","Pass","2","","2008-11-28","","","",""
"116","10290975","101779999","7-ELEVEN","Food Take Out","3260 LAKE SHORE BLVD W","43.59731","-79.52297","Pass","2","Operator fail to provide proper equipment","2008-03-14","M - Minor","Notice to Comply","",""
"117","10290975","101852629","7-ELEVEN","Food Take Out","3260 LAKE SHORE BLVD W","43.59731","-79.52297","Pass","2","","2008-07-07","","","",""
"118","10297823","101775629","7-ELEVEN","Food Store (Convenience/Variety)","1260 DUNDAS ST W","43.64949","-79.4249","Pass","2","","2008-03-06","","","",""
"119","10297823","101904627","7-ELEVEN","Food Store (Convenience/Variety)","1260 DUNDAS ST W","43.64949","-79.4249","Pass","2","Operator fail to wear headgear while working with food O. Reg  562/90 Sec. 65(1)(d)","2008-09-22","M - Minor","Notice to Comply","",""
"120","10297823","101904627","7-ELEVEN","Food Store (Convenience/Variety)","1260 DUNDAS ST W","43.64949","-79.4249","Pass","2","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2008-09-22","S - Significant","Corrected During Inspection","",""
"121","10297823","101904627","7-ELEVEN","Food Store (Convenience/Variety)","1260 DUNDAS ST W","43.64949","-79.4249","Pass","2","Operator must ensure to provide the Food Safety Inspection Report(s) relating to the currently posted food safety inspection notice when requested by any person. Muncipal Code Chapter 545 Sec. 5G(5)","2008-09-22","NA - Not Applicable","Notice to Comply","",""
"122","10304452","101824106","7-ELEVEN","Food Store (Convenience/Variety)","1718A WILSON AVE","43.72047","-79.51357","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH SOAP OR DETERGENT O. REG  562/90 SEC. 68(3)(C)","2008-05-21","S - Significant","Corrected During Inspection","",""
"123","10304452","101824106","7-ELEVEN","Food Store (Convenience/Variety)","1718A WILSON AVE","43.72047","-79.51357","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2008-05-21","S - Significant","Corrected During Inspection","",""
"124","10322931","101933851","7-ELEVEN","Food Take Out","334 BLOOR ST W","43.66668","-79.40437","Pass","2","","2008-11-04","","","",""
"125","9000174","101806507","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","Food handler fail to wear headgear","2008-04-24","M - Minor","Notice to Comply","",""
"126","9000174","101895867","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","","2008-09-08","","","",""
"127","9018891","101773039","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","","2008-03-03","","","",""
"128","9018891","101868064","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","","2008-07-25","","","",""
"129","9018891","101943126","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","Operator fail to properly maintain rooms","2008-11-19","M - Minor","Notice to Comply","",""
"130","9000198","101824499","A & W","Food Court Vendor","250 THE EAST MALL, UNIT-222","43.63279","-79.55468","Pass","2","","2008-04-28","","","",""
"131","9000198","101870380","A & W","Food Court Vendor","250 THE EAST MALL, UNIT-222","43.63279","-79.55468","Pass","2","","2008-07-30","","","",""
"132","9000200","101748262","A & W","Restaurant","2300 YONGE ST, Unit-21","43.70716","-79.39908","Pass","2","","2008-01-23","","","",""
"133","9000200","101871770","A & W","Restaurant","2300 YONGE ST, Unit-21","43.70716","-79.39908","Pass","2","","2008-07-29","","","",""
"134","9022070","101758062","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","","2008-02-07","","","",""
"135","9022070","101864532","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","Operator fail to properly wash surfaces in rooms","2008-07-23","M - Minor","Notice to Comply","",""
"136","9022070","101864532","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","Operator fail to properly wash equipment","2008-07-23","M - Minor","Notice to Comply","",""
"137","9022070","101864532","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","PROVIDE THERMOMETER NOT EASILY READABLE IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2008-07-23","S - Significant","Corrected During Inspection","",""
"138","9042935","101841769","A & W","Restaurant","1585 WARDEN AVE, Unit-4","43.76624","-79.30181","Pass","2","","2008-06-18","","","",""
"139","10225707","101753814","A & W","Food Court Vendor","300 BOROUGH DR, Unit-FC-19","43.77629","-79.25802","Pass","2","Operator fail to provide proper equipment","2008-01-31","M - Minor","Notice to Comply","",""
"140","10225707","101753814","A & W","Food Court Vendor","300 BOROUGH DR, Unit-FC-19","43.77629","-79.25802","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2008-01-31","M - Minor","Notice to Comply","",""
"141","10225707","101923551","A & W","Food Court Vendor","300 BOROUGH DR, Unit-FC-19","43.77629","-79.25802","Pass","2","","2008-10-20","","","",""
"142","9000224","101819341","A PLACE TO PLAY CO-OP NURSERY SCHOOL","Child Care - Catered","680 ANNETTE ST","43.65935","-79.48502","Pass","2","","2008-05-16","","","",""
"143","9000224","101941474","A PLACE TO PLAY CO-OP NURSERY SCHOOL","Child Care - Catered","680 ANNETTE ST","43.65935","-79.48502","Pass","2","","2008-11-17","","","",""
