"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"21","9003137","100166302","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2002-06-06","","","",""
"22","9003137","100221551","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2002-10-29","","","",""
"23","9000116","100114849","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to properly maintain rooms","2002-02-05","M - Minor","Notice to Comply","",""
"24","9000116","100185976","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","","2002-08-08","","","",""
"25","9000144","100145471","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B)","2002-01-14","S - Significant","Corrected During Inspection","",""
"26","9000144","100154753","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2002-05-03","","","",""
"27","9000144","100201384","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2002-09-18","","","",""
"28","9013819","100151858","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2002-04-19","S - Significant","Corrected During Inspection","",""
"29","9013819","100151858","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","Operator fail to provide proper equipment","2002-04-19","M - Minor","Notice to Comply","",""
"30","9013819","100151858","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2002-04-19","S - Significant","Corrected During Inspection","",""
"31","9013822","100141110","7-ELEVEN","Food Take Out","3355 DUNDAS ST W","43.66527","-79.48241","Pass","2","","2002-03-20","","","",""
"32","9013822","100184982","7-ELEVEN","Food Take Out","3355 DUNDAS ST W","43.66527","-79.48241","Pass","2","","2002-07-29","","","",""
"33","9013829","100213976","7-ELEVEN","Food Store (Convenience/Variety)","2480 LAKE SHORE BLVD W","43.6131","-79.4901","Pass","2","","2002-10-09","","","",""
"34","9030457","100141496","7-ELEVEN","Food Store (Convenience/Variety)","260 COLLEGE ST","43.6581","-79.39977","Pass","2","","2002-03-26","","","",""
"35","9000174","100138135","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","","2002-03-19","","","",""
"36","9000174","100168118","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","Operator fail to use proper equipment to ensure food safety","2002-06-11","S - Significant","Notice to Comply","",""
"37","9000174","100168118","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","Operator fail to use proper procedure(s) to ensure food safety","2002-06-11","S - Significant","Notice to Comply","",""
"38","9000174","100168118","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","Food handler fail to wear headgear","2002-06-11","M - Minor","Notice to Comply","",""
"39","9000174","100168118","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","Operator fail to properly maintain rooms","2002-06-11","M - Minor","Notice to Comply","",""
"40","9000174","100169598","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","Operator fail to properly maintain rooms","2002-06-13","M - Minor","Notice to Comply","",""
"41","9000174","100228560","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","","2002-11-15","","","",""
"42","9018891","100116492","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","Operator fail to provide proper garbage containers","2002-02-07","M - Minor","Notice to Comply","",""
"43","9018891","100116492","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","Operator fail to ensure room kept free from materials not regularly used O. Reg  562/90 Sec. 59(e)(i)","2002-02-07","M - Minor","Notice to Comply","",""
"44","9018891","100116492","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","Operator fail to provide washroom supplies","2002-02-07","S - Significant","Corrected During Inspection","",""
"45","9018891","100184421","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","","2002-08-06","","","",""
"46","9018891","100233959","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","","2002-11-21","","","",""
"47","9000198","100114705","A & W","Food Court Vendor","250 THE EAST MALL, UNIT-222","43.63279","-79.55468","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2002-02-04","S - Significant","Corrected During Inspection","",""
"48","9000198","100224787","A & W","Food Court Vendor","250 THE EAST MALL, UNIT-222","43.63279","-79.55468","Pass","2","","2002-11-06","","","",""
"49","9000200","100149038","A & W","Restaurant","2300 YONGE ST, Unit-21","43.70716","-79.39908","Pass","2","","2002-04-17","","","",""
"50","9000200","100171155","A & W","Restaurant","2300 YONGE ST, Unit-21","43.70716","-79.39908","Pass","2","","2002-06-19","","","",""
"51","9000200","100231790","A & W","Restaurant","2300 YONGE ST, Unit-21","43.70716","-79.39908","Pass","2","","2002-11-22","","","",""
"52","9022070","100147845","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","","2002-04-11","","","",""
"53","9022070","100191438","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","Operator fail to properly wash equipment","2002-08-23","M - Minor","Notice to Comply","",""
"54","9042935","100143757","A & W","Restaurant","1585 WARDEN AVE, Unit-4","43.76624","-79.30181","Pass","2","","2002-04-04","","","",""
"55","9042935","100184048","A & W","Restaurant","1585 WARDEN AVE, Unit-4","43.76624","-79.30181","Pass","2","","2002-08-06","","","",""
"56","9000224","100105770","A PLACE TO PLAY CO-OP NURSERY SCHOOL","Child Care - Catered","680 ANNETTE ST","43.65935","-79.48502","Pass","2","","2002-01-03","","","",""
"57","9021965","100144071","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","","2002-04-04","","","",""
"58","9021965","100220870","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","Operator fail to properly maintain rooms","2002-10-25","M - Minor","Notice to Comply","",""
"59","9021965","100220870","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2002-10-25","M - Minor","Notice to Comply","",""
"60","9000239","100161763","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH CLOTH ROLLER TOWEL, PAPER TOWELS, SINGLE SERVICE TOWELS OR DRYER O. REG  562/90 SEC. 68(3)(E)","2002-05-24","S - Significant","Corrected During Inspection","",""
"61","9000239","100228608","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2002-11-15","S - Significant","Corrected During Inspection","",""
"62","9000239","100228608","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2002-11-15","S - Significant","Corrected During Inspection","",""
"63","9000239","100228608","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH CLOTH ROLLER TOWEL, PAPER TOWELS, SINGLE SERVICE TOWELS OR DRYER O. REG  562/90 SEC. 68(3)(E)","2002-11-15","S - Significant","Corrected During Inspection","",""
"64","9000247","100120161","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to provide proper equipment","2002-02-04","M - Minor","Notice to Comply","",""
"65","9000247","100120161","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2002-02-04","S - Significant","Corrected During Inspection","",""
"66","9000247","100120161","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2002-02-04","S - Significant","Corrected During Inspection","",""
"67","9000247","100120161","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly maintain rooms","2002-02-04","M - Minor","Notice to Comply","",""
"68","9000247","100120161","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly wash surfaces in rooms","2002-02-04","M - Minor","Notice to Comply","",""
"69","9000247","100223332","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to maintain hazardous food(s) at 4C (40F) or colder.","2002-10-29","C - Crucial","Notice to Comply","",""
"70","9000247","100223332","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to provide separate handwashing sink(s)","2002-10-29","S - Significant","Notice to Comply","",""
"71","9000247","100223332","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly maintain equipment","2002-10-29","S - Significant","Notice to Comply","",""
"72","9000247","100223332","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly maintain rooms","2002-10-29","M - Minor","Notice to Comply","",""
"73","9000247","100223332","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to use proper procedure(s) to ensure food safety","2002-10-29","S - Significant","Notice to Comply","",""
"74","9000247","100223332","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2002-10-29","S - Significant","Corrected During Inspection","",""
"75","9000247","100223332","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly wash equipment","2002-10-29","M - Minor","Notice to Comply","",""
"76","9000247","100223332","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly store solid waste","2002-10-29","S - Significant","Notice to Comply","",""
"77","9000247","100223332","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly wash surfaces in rooms","2002-10-29","M - Minor","Notice to Comply","",""
"78","9000247","100223332","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to provide proper equipment","2002-10-29","M - Minor","Notice to Comply","",""
"79","9000247","100223334","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","","2002-10-31","","","",""
"80","9000263","100146981","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly remove solid waste","2002-04-11","S - Significant","Notice to Comply","",""
"81","9000263","100146981","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to maintain hazardous foods at 60C (140F) or hotter","2002-04-11","C - Crucial","Notice to Comply","",""
"82","9000263","100146981","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to use proper utensils to ensure food safety","2002-04-11","S - Significant","Notice to Comply","",""
"83","9000263","100146981","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide sufficient garbage containers","2002-04-11","S - Significant","Notice to Comply","",""
"84","9000263","100146981","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash multi-use utensils","2002-04-11","S - Significant","Notice to Comply","",""
"85","9000263","100146981","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide hand washing supplies","2002-04-11","S - Significant","Notice to Comply","",""
"86","9000263","100146981","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide washroom supplies","2002-04-11","S - Significant","Notice to Comply","",""
"87","9000263","100146981","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide adequate pest control","2002-04-11","S - Significant","Notice to Comply","",""
"88","9000263","100146981","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash surfaces in rooms","2002-04-11","M - Minor","Notice to Comply","",""
"89","9000263","100146981","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash equipment","2002-04-11","M - Minor","Notice to Comply","",""
"90","9000263","100146981","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide adequate lighting","2002-04-11","M - Minor","Notice to Comply","",""
"91","9000263","100146983","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","","2002-04-16","","","",""
"92","9000263","100186331","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide hand washing supplies","2002-08-10","S - Significant","Notice to Comply","",""
"93","9000263","100186331","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide adequate lighting","2002-08-10","M - Minor","Notice to Comply","",""
"94","9000263","100186331","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide accurate indicating thermometer(s)","2002-08-10","S - Significant","Notice to Comply","",""
"95","9000263","100186331","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash equipment","2002-08-10","M - Minor","Notice to Comply","",""
"96","9000263","100186331","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to maintain hazardous foods at 60C (140F) or hotter","2002-08-10","C - Crucial","Notice to Comply","",""
"97","9000263","100186331","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Food handler fail to wear headgear","2002-08-10","M - Minor","Notice to Comply","",""
"98","9000263","100186331","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to ensure floor of food-handling room kept clean O. Reg  562/90 Sec. 59(h)","2002-08-10","M - Minor","Ticket","Conviction - Fined","62.5"
"99","9000263","100186331","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide adequate pest control","2002-08-10","S - Significant","Notice to Comply","",""
"100","9000263","100186331","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Fail to sanitize multi-service articles after use O. Reg  562/90 Sec. 71(1)","2002-08-10","S - Significant","Ticket","Conviction - Fined","302.5"
"101","9000263","100186331","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to use proper utensils to ensure food safety","2002-08-10","S - Significant","Notice to Comply","",""
"102","9000263","100186331","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash surfaces in rooms","2002-08-10","M - Minor","Notice to Comply","",""
"103","9000263","100186347","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","","2002-08-13","","","",""
"104","9000263","100237322","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide separate handwashing sink(s)","2002-12-05","S - Significant","Notice to Comply","",""
"105","9000263","100237322","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Food handler fail to wear headgear","2002-12-05","M - Minor","Notice to Comply","",""
"106","9000263","100237322","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash surfaces in rooms","2002-12-05","M - Minor","Notice to Comply","",""
"107","9000263","100237322","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly maintain rooms","2002-12-05","M - Minor","Notice to Comply","",""
"108","9000263","100237322","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide washroom supplies","2002-12-05","S - Significant","Notice to Comply","",""
"109","9000263","100237322","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide proper equipment","2002-12-05","M - Minor","Notice to Comply","",""
"110","9000263","100237322","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash equipment","2002-12-05","M - Minor","Notice to Comply","",""
"111","9000263","100237322","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide adequate lighting","2002-12-05","M - Minor","Ticket","Pending",""
"112","9000263","100237331","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","","2002-12-06","","","",""
"113","9053407","100230082","ABSINTHE COFFEE HOUSE CAFETERIA - PRIVATE ACCESS","Restaurant","4700 KEELE ST, Unit-13","43.77342","-79.50234","Pass","1","Food handler fail to wear headgear","2002-09-27","M - Minor","Notice to Comply","",""
"114","9010089","100107915","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","","2002-01-10","","","",""
"115","9010089","100189172","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","Operator fail to properly maintain rooms","2002-08-16","M - Minor","Notice to Comply","",""
"116","9010089","100189172","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","Operator fail to properly wash equipment","2002-08-16","M - Minor","Notice to Comply","",""
"117","9010089","100189172","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","Operator fail to properly wash surfaces in rooms","2002-08-16","M - Minor","Notice to Comply","",""
"118","9010089","100236579","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","Operator fail to properly maintain rooms","2002-12-02","M - Minor","Notice to Comply","",""
"119","9010089","100236579","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","Operator fail to sanitize garbage containers as required","2002-12-02","M - Minor","Notice to Comply","",""
"120","9010089","100236579","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","Operator fail to properly wash equipment","2002-12-02","M - Minor","Notice to Comply","",""
"121","9000316","100171758","ADATH ISRAEL CONGREGATION","Serving Kitchen","37 SOUTHBOURNE AVE, Unit -Bsmt","43.73855","-79.43123","Pass","2","Operator fail to properly maintain mechanical washer","2002-06-14","S - Significant","Notice to Comply","",""
"122","9000316","100171759","ADATH ISRAEL CONGREGATION","Serving Kitchen","37 SOUTHBOURNE AVE, Unit -Bsmt","43.73855","-79.43123","Pass","2","","2002-06-17","","","",""
"123","9000320","100131831","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2002-02-28","S - Significant","Corrected During Inspection","",""
"124","9000320","100131831","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","Operator fail to properly maintain rooms","2002-02-28","M - Minor","Notice to Comply","",""
"125","9000320","100131831","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","OPERATOR FAIL TO ENSURE CHIPPED UTENSIL NOT USED IN FOOD HANDLING O. REG  562/90 SEC. 59(B)","2002-02-28","S - Significant","Corrected During Inspection","",""
"126","9000320","100183972","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","Operator fail to provide proper garbage containers","2002-08-01","M - Minor","Notice to Comply","",""
"127","9000320","100183972","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","Operator fail to properly maintain equipment(NON-FOOD)","2002-08-01","M - Minor","Notice to Comply","",""
"128","9000320","100183972","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","Operator fail to properly wash equipment","2002-08-01","M - Minor","Notice to Comply","",""
"129","9000320","100218365","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","","2002-10-22","","","",""
"130","9052471","100223909","ADELINE'S LODGE","Retirement Homes(Licensed)","379 LAKE PROMENADE","43.58791","-79.53867","Pass","3","","2002-10-28","","","",""
