"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"66","10300083","102134533","224-TD CLUBHOUSE","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Operator fail to properly maintain mechanical washer","2009-09-23","S - Significant","Notice to Comply","",""
"67","10300083","102134533","224-TD CLUBHOUSE","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Operator fail to maintain hazardous food(s) at 4C (40F) or colder.","2009-09-23","C - Crucial","Notice to Comply","",""
"68","10300083","102134866","224-TD CLUBHOUSE","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2009-09-24","","","",""
"69","10300065","102044332","228 - Infield Classics","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2009-04-06","","","",""
"70","10300063","102044334","239-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2009-04-06","","","",""
"71","10300063","102134645","239-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2009-09-23","","","",""
"72","10301731","102172051","3 JIT VARIETY","Food Store (Convenience/Variety)","1452 BLOOR ST W","43.65718","-79.44885","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH SOAP OR DETERGENT O. REG  562/90 SEC. 68(3)(C)","2009-11-27","S - Significant","Corrected During Inspection","",""
"73","10301731","102172051","3 JIT VARIETY","Food Store (Convenience/Variety)","1452 BLOOR ST W","43.65718","-79.44885","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2009-11-27","S - Significant","Corrected During Inspection","",""
"74","10301731","102172051","3 JIT VARIETY","Food Store (Convenience/Variety)","1452 BLOOR ST W","43.65718","-79.44885","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH CLOTH ROLLER TOWEL, PAPER TOWELS, SINGLE SERVICE TOWELS OR DRYER O. REG  562/90 SEC. 68(3)(E)","2009-11-27","S - Significant","Corrected During Inspection","",""
"75","10325719","102054780","3-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2009-04-23","","","",""
"76","9000097","102169727","30 UP CLUB","Private Club","22 DORCHESTER AVE","43.62153","-79.5179","Pass","2","","2009-12-11","","","",""
"77","10330988","102015460","338 VEGETABLE & FRUIT","Food Store (Convenience/Variety)","631 GERRARD ST E","43.66561","-79.35074","Pass","1","","2009-02-20","","","",""
"78","9003137","102016514","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2009-02-24","","","",""
"79","9003137","102090148","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2009-06-15","","","",""
"80","9003137","102179228","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2009-12-15","","","",""
"81","10325730","102054782","4-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2009-04-23","","","",""
"82","10300084","102044188","514- BIG LEAGUES CLASSIC","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2009-04-07","","","",""
"83","10300054","102044262","520- UPPER DECK FAVORITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Fail to provide hot and cold water for hand washing in food preparation area O. Reg  562/90 Sec. 20(1)(c)","2009-04-06","S - Significant","Notice to Comply","",""
"84","10300054","102044451","520- UPPER DECK FAVORITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2009-04-08","","","",""
"85","10300054","102113819","520- UPPER DECK FAVORITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2009-08-19","","","",""
"86","10300054","102134532","520- UPPER DECK FAVORITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2009-09-23","","","",""
"87","9000116","102001246","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a)","2009-03-04","NA - Not Applicable","Notice to Comply","",""
"88","9000116","102001246","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to properly wash equipment","2009-03-04","M - Minor","Notice to Comply","",""
"89","9000116","102001246","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator must ensure to provide the Food Safety Inspection Report(s) relating to the currently posted food safety inspection notice when requested by any person. Muncipal Code Chapter 545 Sec. 5G(5)","2009-03-04","NA - Not Applicable","Notice to Comply","",""
"90","9000116","102001246","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2009-03-04","S - Significant","Corrected During Inspection","",""
"91","9000116","102001246","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2009-03-04","S - Significant","Corrected During Inspection","",""
"92","9000116","102001246","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2009-03-04","S - Significant","Corrected During Inspection","",""
"93","10300050","102044134","523-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2009-04-07","","","",""
"94","10300050","102134642","523-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2009-09-23","","","",""
"95","10334654","102044706","529 - UPPER DECK FAVOURITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2009-04-06","","","",""
"96","10300060","102044253","536-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Fail to provide hot and cold running water in utensil washing area O. Reg  562/90 Sec. 20(1)(b)","2009-04-07","S - Significant","Notice to Comply","",""
"97","10300060","102044253","536-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","Fail to provide hot and cold water for hand washing in food preparation area O. Reg  562/90 Sec. 20(1)(c)","2009-04-07","S - Significant","Notice to Comply","",""
"98","10300060","102044465","536-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2009-04-09","","","",""
"99","9000122","102101556","7 DAY CONVENIENCE","Food Store (Convenience/Variety)","2480 GERRARD ST E, Unit-5","43.68747","-79.28453","Pass","1","","2009-08-07","","","",""
"100","9417941","102027565","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2009-04-22","S - Significant","Corrected During Inspection","",""
"101","9417941","102027565","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","FAIL TO PROVIDE THERMOMETER IN TEMPERATURE CONTROLLED ROOM O. REG  562/90 SEC. 21","2009-04-22","S - Significant","Corrected During Inspection","",""
"102","9417941","102027565","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2009-04-22","S - Significant","Corrected During Inspection","",""
"103","9417941","102027565","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2009-04-22","S - Significant","Corrected During Inspection","",""
"104","9417941","102110655","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","Operator fail to properly wash equipment","2009-08-19","M - Minor","Notice to Comply","",""
"105","9417941","102110655","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","FAIL TO STORE FOOD ON PALLETS O. REG  562/90 SEC. 23","2009-08-19","S - Significant","Corrected During Inspection","",""
"106","9417941","102110655","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","IMMERSE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE O. REG  562/90 SEC. 75(1)(B)","2009-08-19","S - Significant","Corrected During Inspection","",""
"107","9417941","102167184","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","","2009-11-18","","","",""
"108","10273767","102015567","7 NUMBERS EGLINTON","Restaurant","516 EGLINTON AVE W","43.71025","-79.38215","Pass","2","USE DIRTY NAPKIN IN FOOD SERVICE O. REG  562/90 SEC. 61","2009-02-25","S - Significant","Corrected During Inspection","",""
"109","10273767","102015567","7 NUMBERS EGLINTON","Restaurant","516 EGLINTON AVE W","43.71025","-79.38215","Pass","2","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2009-02-25","S - Significant","Corrected During Inspection","",""
"110","10273767","102015567","7 NUMBERS EGLINTON","Restaurant","516 EGLINTON AVE W","43.71025","-79.38215","Pass","2","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2009-02-25","S - Significant","Corrected During Inspection","",""
"111","10273767","102015567","7 NUMBERS EGLINTON","Restaurant","516 EGLINTON AVE W","43.71025","-79.38215","Pass","2","Operator fail to provide proper equipment","2009-02-25","M - Minor","Notice to Comply","",""
"112","10273767","102015567","7 NUMBERS EGLINTON","Restaurant","516 EGLINTON AVE W","43.71025","-79.38215","Pass","2","USE BASIN FOR HAND WASHING OF PERSONS OTHER THAN EMPLOYEES O. REG  562/90 SEC. 20(2)","2009-02-25","S - Significant","Corrected During Inspection","",""
"113","9000144","101990189","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2009-01-09","","","",""
"114","9000144","102121818","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2009-09-02","","","",""
"115","9013817","102001031","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","IMMERSE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE O. REG  562/90 SEC. 75(1)(B)","2009-01-30","S - Significant","Corrected During Inspection","",""
"116","9013817","102001031","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","Operator fail to properly wash equipment","2009-01-30","M - Minor","Notice to Comply","",""
"117","9013817","102001031","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","Operator fail to properly wash surfaces in rooms","2009-01-30","M - Minor","Notice to Comply","",""
"118","9013817","102127680","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","","2009-09-11","","","",""
"119","9013819","101993725","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","Operator fail to properly maintain rooms","2009-01-15","M - Minor","Notice to Comply","",""
"120","9013819","102158831","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","Operate food premise - fail to keep facility in good repair O. Reg  562/90 Sec. 68(2)(b)","2009-11-12","M - Minor","Notice to Comply","",""
"121","9013819","102158831","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","Operator fail to properly maintain rooms","2009-11-12","M - Minor","Notice to Comply","",""
"122","9013822","102008980","7-ELEVEN","Food Take Out","3355 DUNDAS ST W","43.66527","-79.48241","Pass","2","","2009-02-13","","","",""
"123","9013822","102195235","7-ELEVEN","Food Take Out","3355 DUNDAS ST W","43.66527","-79.48241","Pass","2","","2009-12-22","","","",""
"124","9013825","102019624","7-ELEVEN","Food Store (Convenience/Variety)","1390 WESTON RD","43.69105","-79.50129","Pass","2","Operator fail to provide proper equipment","2009-02-27","M - Minor","Notice to Comply","",""
"125","9013829","102008436","7-ELEVEN","Food Store (Convenience/Variety)","2480 LAKE SHORE BLVD W","43.6131","-79.4901","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2009-02-09","S - Significant","Corrected During Inspection","",""
"126","9013829","102197133","7-ELEVEN","Food Store (Convenience/Variety)","2480 LAKE SHORE BLVD W","43.6131","-79.4901","Pass","2","","2009-11-16","","","",""
"127","9013837","102010625","7-ELEVEN","Food Store (Convenience/Variety)","3587 BATHURST ST","43.73255","-79.43246","Pass","2","","2009-02-13","","","",""
"128","9030457","101989778","7-ELEVEN","Food Store (Convenience/Variety)","260 COLLEGE ST","43.6581","-79.39977","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2009-01-08","S - Significant","Corrected During Inspection","",""
"129","9389795","102044519","7-ELEVEN","Food Take Out","873 QUEEN ST W","43.64569","-79.41133","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH CLOTH ROLLER TOWEL, PAPER TOWELS, SINGLE SERVICE TOWELS OR DRYER O. REG  562/90 SEC. 68(3)(E)","2009-04-06","S - Significant","Corrected During Inspection","",""
"130","9389795","102044519","7-ELEVEN","Food Take Out","873 QUEEN ST W","43.64569","-79.41133","Pass","2","Operator fail to properly wash surfaces in rooms","2009-04-06","M - Minor","Notice to Comply","",""
"131","9389795","102130788","7-ELEVEN","Food Take Out","873 QUEEN ST W","43.64569","-79.41133","Pass","2","","2009-09-16","","","",""
"132","9421826","102081032","7-ELEVEN","Food Store (Convenience/Variety)","1 EGLINTON AVE E","43.70659","-79.39777","Pass","2","","2009-06-02","","","",""
"133","9421826","102147289","7-ELEVEN","Food Store (Convenience/Variety)","1 EGLINTON AVE E","43.70659","-79.39777","Pass","2","","2009-10-13","","","",""
"134","10197785","102010426","7-ELEVEN","Food Store (Convenience/Variety)","372 BAY ST","43.65094","-79.38149","Pass","2","Operator must ensure that the eating or drinking establishment license is continually posted adjacent to the food safety inspection notice. Muncipal Code Chapter 545 Sec. 5G(4)","2009-02-18","NA - Not Applicable","Notice to Comply","",""
