"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"5074","10416281","103934885","CORA BREAKFAST AND LUNCH","Restaurant","861 YORK MILLS RD","43.75431","-79.35123","Pass","3","Operator fail to properly wash surfaces in rooms","2017-03-27","M - Minor","Notice to Comply","",""
"5075","10416281","104037823","CORA BREAKFAST AND LUNCH","Restaurant","861 YORK MILLS RD","43.75431","-79.35123","Pass","3","","2017-09-05","","","",""
"5076","10425808","103989383","CORA BREAKFAST AND LUNCH","Restaurant","45 MILNER AVE, Unit-4","43.78538","-79.25438","Pass","2","OPERATOR FAIL TO ENSURE WRAPPING WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2017-06-15","S - Significant","Corrected During Inspection","",""
"5077","10425808","103989383","CORA BREAKFAST AND LUNCH","Restaurant","45 MILNER AVE, Unit-4","43.78538","-79.25438","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2017-06-15","S - Significant","Corrected During Inspection","",""
"5078","10530348","103888441","CORA PIZZA","Food Take Out","656 SPADINA AVE","43.66332","-79.40247","Pass","3","Operator fail to properly wash surfaces in rooms","2017-01-10","M - Minor","Notice to Comply","",""
"5079","10530348","103888441","CORA PIZZA","Food Take Out","656 SPADINA AVE","43.66332","-79.40247","Pass","3","Operator fail to properly maintain rooms","2017-01-10","M - Minor","Notice to Comply","",""
"5080","10530348","103994211","CORA PIZZA","Food Take Out","656 SPADINA AVE","43.66332","-79.40247","Pass","3","Operator fail to properly maintain rooms","2017-06-19","M - Minor","Notice to Comply","",""
"5081","10530348","104065967","CORA PIZZA","Food Take Out","656 SPADINA AVE","43.66332","-79.40247","Pass","3","Operator fail to properly wash surfaces in rooms","2017-10-03","M - Minor","Notice to Comply","",""
"5082","10242672","103938392","CORA'S BREAKFAST & LUNCH","Restaurant","1881 STEELES AVE W, Unit-13","43.78718","-79.46964","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2017-03-28","M - Minor","Notice to Comply","",""
"5083","10242672","103938392","CORA'S BREAKFAST & LUNCH","Restaurant","1881 STEELES AVE W, Unit-13","43.78718","-79.46964","Pass","2","Operator fail to properly wash equipment","2017-03-28","M - Minor","Notice to Comply","",""
"5084","9003546","103913861","CORAL SEA FISH SHOP","Fish Shop","198 BALDWIN ST","43.65468","-79.40148","Pass","2","","2017-02-16","","","",""
"5085","9003546","104041385","CORAL SEA FISH SHOP","Fish Shop","198 BALDWIN ST","43.65468","-79.40148","Pass","2","Operator fail to properly wash surfaces in rooms","2017-08-28","M - Minor","Notice to Comply","",""
"5086","9030361","103991443","CORDELLA JR. PUBLIC SCHOOL LUNCH PROGRAM","Student Nutrition Site","175 CORDELLA AVE","43.67908","-79.48759","Pass","1","","2017-06-15","","","",""
"5087","9030361","104106403","CORDELLA JR. PUBLIC SCHOOL LUNCH PROGRAM","Student Nutrition Site","175 CORDELLA AVE","43.67908","-79.48759","Pass","1","","2017-12-07","","","",""
"5088","10451715","103911068","CORE","Institutional Food Services","160 SPRINGHURST AVE","43.63689","-79.43733","Pass","2","Operator fail to properly wash equipment","2017-02-13","M - Minor","Notice to Comply","",""
"5089","10451715","103975076","CORE","Institutional Food Services","160 SPRINGHURST AVE","43.63689","-79.43733","Pass","2","","2017-05-25","","","",""
"5090","10451715","104053895","CORE","Institutional Food Services","160 SPRINGHURST AVE","43.63689","-79.43733","Pass","2","FAIL TO SCRUB LARGE UTENSIL WITH DETERGENT SOLUTION O. REG  562/90 SEC. 82","2017-09-15","S - Significant","Corrected During Inspection","",""
"5091","10491995","103963634","CORKS","Cocktail Bar / Beverage Room","15 YORK ST","43.64305","-79.38021","Pass","1","","2017-05-08","","","",""
"5092","10491995","104098783","CORKS","Cocktail Bar / Beverage Room","15 YORK ST","43.64305","-79.38021","Pass","1","","2017-11-24","","","",""
"5093","10500967","103993358","CORN STAND","Food Take Out","40 CARL HALL RD","43.74838","-79.47911","Pass","2","Operator fail to properly wash multi-use utensils","2017-06-17","S - Significant","Notice to Comply","",""
"5094","10500967","103993358","CORN STAND","Food Take Out","40 CARL HALL RD","43.74838","-79.47911","Pass","2","Operator fail to properly maintain equipment","2017-06-17","S - Significant","Notice to Comply","",""
"5095","10500967","103993358","CORN STAND","Food Take Out","40 CARL HALL RD","43.74838","-79.47911","Pass","2","Operator fail to provide separate handwashing sink(s)","2017-06-17","S - Significant","Notice to Comply","",""
"5096","10500967","103993358","CORN STAND","Food Take Out","40 CARL HALL RD","43.74838","-79.47911","Pass","2","Operator fail to properly wash equipment","2017-06-17","M - Minor","Notice to Comply","",""
"5097","10500967","103993374","CORN STAND","Food Take Out","40 CARL HALL RD","43.74838","-79.47911","Pass","2","","2017-06-24","","","",""
"5098","9003564","104107219","CORNELL JUNIOR P.S.SNACK PROGRAM","Student Nutrition Site","61 HOLMFIRTH TER","43.7594","-79.21804","Pass","1","","2017-12-08","","","",""
"5099","10362064","103958021","CORNER DISCOUNT","Food Store (Convenience/Variety)","1333A DUNDAS ST W","43.6494","-79.42666","Pass","1","","2017-04-28","","","",""
"5100","10549550","103902761","CORNER MART","Food Store (Convenience/Variety)","3095 EGLINTON AVE E","43.74143","-79.22562","Pass","1","Operator fail to use proper procedure(s) to ensure food safety","2017-01-31","S - Significant","Notice to Comply","",""
"5101","10549550","103902761","CORNER MART","Food Store (Convenience/Variety)","3095 EGLINTON AVE E","43.74143","-79.22562","Pass","1","Operator fail to properly maintain rooms","2017-01-31","M - Minor","Notice to Comply","",""
"5102","10549550","103902761","CORNER MART","Food Store (Convenience/Variety)","3095 EGLINTON AVE E","43.74143","-79.22562","Pass","1","Operator fail to provide accurate indicating thermometer(s)","2017-01-31","S - Significant","Notice to Comply","",""
"5103","10549550","103902825","CORNER MART","Food Store (Convenience/Variety)","3095 EGLINTON AVE E","43.74143","-79.22562","Pass","1","","2017-02-01","","","",""
"5104","10335035","103956098","CORNER PLACE","Restaurant","11 JARVIS ST","43.64982","-79.37152","Pass","2","USE FOOD PREPARATION EQUIPMENT NOT IN GOOD REPAIR O. REG  562/90 SEC. 18(B)","2017-04-27","S - Significant","Corrected During Inspection","",""
"5105","10335035","104041963","CORNER PLACE","Restaurant","11 JARVIS ST","43.64982","-79.37152","Pass","2","Food handler fail to wear headgear","2017-08-28","M - Minor","Notice to Comply","",""
"5106","10335035","104041963","CORNER PLACE","Restaurant","11 JARVIS ST","43.64982","-79.37152","Pass","2","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2017-08-28","S - Significant","Corrected During Inspection","",""
"5107","10335035","104041963","CORNER PLACE","Restaurant","11 JARVIS ST","43.64982","-79.37152","Pass","2","Operator fail to properly wash equipment","2017-08-28","M - Minor","Notice to Comply","",""
"5108","10592843","103953658","CORNER STORE","Food Store (Convenience/Variety)","201 LAMBTON AVE","43.68169","-79.49438","Pass","1","","2017-03-30","","","",""
"5109","9003583","104081809","CORVETTE JR. PUBLIC SCHOOL MEAL PROGRAM","Student Nutrition Site","30 CORVETTE AVE","43.72649","-79.26216","Pass","2","","2017-10-26","","","",""
"5110","10550436","104057428","CORVETTE SMOKE & GIFT","Food Store (Convenience/Variety)","678 KENNEDY RD","43.72665","-79.26601","Pass","1","","2017-09-07","","","",""
"5111","9003588","103933726","COSBURN MIDDLE SCHOOL","Cafeteria - Public Access","520 COSBURN AVE","43.69376","-79.33093","Pass","2","","2017-03-21","","","",""
"5112","9003588","104070594","COSBURN MIDDLE SCHOOL","Cafeteria - Public Access","520 COSBURN AVE","43.69376","-79.33093","Pass","2","","2017-10-11","","","",""
"5113","10476243","103893935","COSBURN VARIETY","Food Store (Convenience/Variety)","468 COSBURN AVE","43.69295","-79.33439","Pass","1","","2017-01-18","","","",""
"5114","10476243","104051232","COSBURN VARIETY","Food Store (Convenience/Variety)","468 COSBURN AVE","43.69295","-79.33439","Pass","1","","2017-09-12","","","",""
"5115","10425503","103976645","COSTA VERDE BBQ","Restaurant","2762 KEELE ST","43.7271","-79.48257","Pass","2","Operator fail to properly wash equipment","2017-05-26","M - Minor","Notice to Comply","",""
"5116","10425503","103976645","COSTA VERDE BBQ","Restaurant","2762 KEELE ST","43.7271","-79.48257","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2017-05-26","S - Significant","Corrected During Inspection","",""
"5117","10425503","103976645","COSTA VERDE BBQ","Restaurant","2762 KEELE ST","43.7271","-79.48257","Pass","2","USE FOOD PREPARATION EQUIPMENT NOT IN GOOD REPAIR O. REG  562/90 SEC. 18(B)","2017-05-26","S - Significant","Corrected During Inspection","",""
"5118","10425503","103976645","COSTA VERDE BBQ","Restaurant","2762 KEELE ST","43.7271","-79.48257","Pass","2","Operator fail to properly maintain rooms","2017-05-26","M - Minor","Notice to Comply","",""
"5119","10425503","104076395","COSTA VERDE BBQ","Restaurant","2762 KEELE ST","43.7271","-79.48257","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2017-10-19","S - Significant","Corrected During Inspection","",""
"5120","10425503","104076395","COSTA VERDE BBQ","Restaurant","2762 KEELE ST","43.7271","-79.48257","Pass","2","Food handler fail to wear headgear","2017-10-19","M - Minor","Notice to Comply","",""
"5121","10296285","104051061","COSTCO","Supermarket","50 QUEEN ELIZABETH BLVD","43.62271","-79.50739","Pass","2","","2017-09-11","","","",""
"5122","9003598","103893437","COSTCO WHOLESALE","Supermarket","1411 WARDEN AVE","43.75966","-79.29774","Pass","2","","2017-01-17","","","",""
"5123","9003598","104013444","COSTCO WHOLESALE","Supermarket","1411 WARDEN AVE","43.75966","-79.29774","Pass","2","","2017-07-18","","","",""
"5124","10270655","103998971","COSTCO WHOLESALE","Supermarket","100 BILLY BISHOP WAY","43.73105","-79.45581","Pass","2","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2017-06-26","S - Significant","Corrected During Inspection","",""
"5125","10270655","103998971","COSTCO WHOLESALE","Supermarket","100 BILLY BISHOP WAY","43.73105","-79.45581","Pass","2","USE FOOD PREPARATION EQUIPMENT NOT IN GOOD REPAIR O. REG  562/90 SEC. 18(B)","2017-06-26","S - Significant","Corrected During Inspection","",""
"5126","10270655","103998971","COSTCO WHOLESALE","Supermarket","100 BILLY BISHOP WAY","43.73105","-79.45581","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2017-06-26","S - Significant","Corrected During Inspection","",""
"5127","10270655","104101588","COSTCO WHOLESALE","Supermarket","100 BILLY BISHOP WAY","43.73105","-79.45581","Pass","2","","2017-11-29","","","",""
"5128","10198992","103917693","COSTI RECEPTION CENTRE","Boarding / Lodging Home - Kitchen","100 LIPPINCOTT ST","43.65767","-79.40717","Pass","2","","2017-02-23","","","",""
"5129","10198992","104083436","COSTI RECEPTION CENTRE","Boarding / Lodging Home - Kitchen","100 LIPPINCOTT ST","43.65767","-79.40717","Pass","2","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2017-10-31","S - Significant","Corrected During Inspection","",""
"5130","10479516","103948803","COTA","Community Kitchen (Meal Program)","423 YONGE ST","43.66027","-79.38231","Pass","2","Operator fail to properly wash surfaces in rooms","2017-04-12","M - Minor","Notice to Comply","",""
"5131","10479516","104082398","COTA","Community Kitchen (Meal Program)","423 YONGE ST","43.66027","-79.38231","Pass","2","FAIL TO PROVIDE ACCURATE PROBE THERMOMETER (CDI) SEC. 33 (14)","2017-10-30","S - Significant","Corrected During Inspection","",""
"5132","10459691","103902716","COTE DE BOEUF","Food Take Out","130 OSSINGTON AVE","43.64719","-79.42012","Pass","2","","2017-01-31","","","",""
"5133","10459691","103975797","COTE DE BOEUF","Food Take Out","130 OSSINGTON AVE","43.64719","-79.42012","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2017-05-25","S - Significant","Corrected During Inspection","",""
"5134","10459691","104049121","COTE DE BOEUF","Food Take Out","130 OSSINGTON AVE","43.64719","-79.42012","Pass","2","Operator fail to properly wash surfaces in rooms","2017-09-08","M - Minor","Notice to Comply","",""
"5135","10459691","104049121","COTE DE BOEUF","Food Take Out","130 OSSINGTON AVE","43.64719","-79.42012","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2017-09-08","S - Significant","Corrected During Inspection","",""
"5136","9003605","103992412","COTTINGHAM CHILD CARE CENTRE","Child Care - Catered","85 BIRCH AVE","43.68039","-79.39561","Pass","2","","2017-06-15","","","",""
"5137","9003605","104099566","COTTINGHAM CHILD CARE CENTRE","Child Care - Catered","85 BIRCH AVE","43.68039","-79.39561","Pass","2","","2017-11-27","","","",""
"5138","10561964","103988616","COUGAR COURT CHILDCARE CENTRE","Child Care - Food Preparation","3225 EGLINTON AVE E","43.74358","-79.21574","Pass","3","","2017-06-12","","","",""
"5139","10561964","104053085","COUGAR COURT CHILDCARE CENTRE","Child Care - Food Preparation","3225 EGLINTON AVE E","43.74358","-79.21574","Pass","3","","2017-09-14","","","",""
"5140","10362037","103911430","COUNTRY STYLE","Restaurant","6953 STEELES AVE W","43.75275","-79.62393","Pass","2","Operator fail to provide proper equipment","2017-02-13","M - Minor","Notice to Comply","",""
"5141","10362037","104048251","COUNTRY STYLE","Restaurant","6953 STEELES AVE W","43.75275","-79.62393","Pass","2","Operator fail to properly maintain rooms","2017-09-07","M - Minor","Notice to Comply","",""
"5142","10392562","103927626","COUNTRY STYLE","Food Take Out","1967 ELLESMERE RD","43.77554","-79.23511","Pass","1","Operator fail to provide hand washing supplies","2017-03-10","S - Significant","Notice to Comply","",""
"5143","10392562","103927626","COUNTRY STYLE","Food Take Out","1967 ELLESMERE RD","43.77554","-79.23511","Pass","1","Operator fail to properly wash multi-use utensils","2017-03-10","S - Significant","Notice to Comply","",""
"5144","10392562","103927626","COUNTRY STYLE","Food Take Out","1967 ELLESMERE RD","43.77554","-79.23511","Pass","1","Operator fail to provide easily readable thermometer(s)","2017-03-10","S - Significant","Notice to Comply","",""
"5145","10392562","103927703","COUNTRY STYLE","Food Take Out","1967 ELLESMERE RD","43.77554","-79.23511","Pass","1","","2017-03-14","","","",""
"5146","10383277","103983115","COUNTRY STYLE DONUTS","Restaurant","524 WILSON HEIGHTS BLVD","43.75085","-79.45641","Pass","2","Operator fail to properly maintain rooms","2017-06-05","M - Minor","Notice to Comply","",""
"5147","10383277","103983115","COUNTRY STYLE DONUTS","Restaurant","524 WILSON HEIGHTS BLVD","43.75085","-79.45641","Pass","2","Operator fail to properly wash equipment","2017-06-05","M - Minor","Notice to Comply","",""
"5148","10383277","103983115","COUNTRY STYLE DONUTS","Restaurant","524 WILSON HEIGHTS BLVD","43.75085","-79.45641","Pass","2","USE DIRTY CLOTH FOR CLEANING UTENSILS O. REG  562/90 SEC. 62(B)","2017-06-05","S - Significant","Corrected During Inspection","",""
"5149","10383277","104052917","COUNTRY STYLE DONUTS","Restaurant","524 WILSON HEIGHTS BLVD","43.75085","-79.45641","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2017-10-19","S - Significant","Corrected During Inspection","",""
"5150","10383277","104052917","COUNTRY STYLE DONUTS","Restaurant","524 WILSON HEIGHTS BLVD","43.75085","-79.45641","Pass","2","Operator fail to properly wash equipment","2017-10-19","M - Minor","Notice to Comply","",""
"5151","9421520","103912654","COUNTRY STYLE HUNGARIAN RESTAURANT","Restaurant","450 BLOOR ST W","43.66565","-79.40901","Pass","3","","2017-02-14","","","",""
"5152","9421520","104025798","COUNTRY STYLE HUNGARIAN RESTAURANT","Restaurant","450 BLOOR ST W","43.66565","-79.40901","Pass","3","","2017-08-03","","","",""
"5153","10600621","104002964","COUNTRY SYTLE DONUTS","Restaurant","2512 JANE ST","43.74","-79.51373","Pass","2","Operator fail to provide easily readable thermometer(s)","2017-06-30","S - Significant","Corrected During Inspection","",""
"5154","10600621","104076014","COUNTRY SYTLE DONUTS","Restaurant","2512 JANE ST","43.74","-79.51373","Pass","2","Operator fail to properly maintain rooms","2017-10-19","M - Minor","Notice to Comply","",""
"5155","9003694","104037776","COURTLEIGH PLACE CHILDCARE CENTRE","Child Care - Food Preparation","135 FENELON DR","43.76284","-79.33795","Pass","3","","2017-08-25","","","",""
"5156","9003694","104082578","COURTLEIGH PLACE CHILDCARE CENTRE","Child Care - Food Preparation","135 FENELON DR","43.76284","-79.33795","Pass","3","","2017-10-31","","","",""
"5157","9003694","103954147","COURTLEIGH PLACE CHILDCARE CENTRE","Child Care - Food Preparation","135 FENELON DR","43.76284","-79.33795","Pass","3","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2017-04-24","S - Significant","Corrected During Inspection","",""
"5158","9003694","103954147","COURTLEIGH PLACE CHILDCARE CENTRE","Child Care - Food Preparation","135 FENELON DR","43.76284","-79.33795","Pass","3","Operator fail to properly wash surfaces in rooms","2017-04-24","M - Minor","Notice to Comply","",""
"5159","9016570","103990005","COURTSIDE CAFE","Private Club","44 PRICE ST, Flr-Main","43.68055","-79.38875","Pass","2","Operator fail to properly wash surfaces in rooms","2017-06-13","M - Minor","Notice to Comply","",""
"5160","9016570","103990005","COURTSIDE CAFE","Private Club","44 PRICE ST, Flr-Main","43.68055","-79.38875","Pass","2","Operator fail to properly wash equipment","2017-06-13","M - Minor","Notice to Comply","",""
"5161","9016570","104069146","COURTSIDE CAFE","Private Club","44 PRICE ST, Flr-Main","43.68055","-79.38875","Pass","2","Operator fail to properly wash equipment","2017-10-25","M - Minor","Notice to Comply","",""
"5162","10579333","103950747","COURTYARD GATE","Refreshment Stand (Stationary)","77 WYNFORD DR","43.72593","-79.33304","Pass","1","","2017-04-18","","","",""
"5163","9003700","103926786","COXWELL CHILD CARE CENTRE","Child Care - Food Preparation","1631 QUEEN ST E","43.66631","-79.31558","Pass","2","","2017-03-09","","","",""
"5164","9003700","104071710","COXWELL CHILD CARE CENTRE","Child Care - Food Preparation","1631 QUEEN ST E","43.66631","-79.31558","Pass","2","Operator fail to provide adequate pest control","2017-10-12","S - Significant","Notice to Comply","",""
"5165","9003700","104071731","COXWELL CHILD CARE CENTRE","Child Care - Food Preparation","1631 QUEEN ST E","43.66631","-79.31558","Pass","2","","2017-11-16","","","",""
"5166","10477823","103906830","COXWELL MILK CONVENIENCE","Food Store (Convenience/Variety)","1011 COXWELL AVE","43.69702","-79.32881","Pass","1","","2017-02-06","","","",""
"5167","9032885","103938602","COXWELL VARIETY","Food Store (Convenience/Variety)","272 COXWELL AVE","43.6731","-79.31962","Pass","1","","2017-03-28","","","",""
"5168","10614855","104091353","CRAFT BEER MARKET RESTAURANT & BAR","Restaurant","1 ADELAIDE ST E","43.65051","-79.37794","Pass","2","","2017-11-13","","","",""
"5169","9003710","103893902","CRAIGLEE NURSING HOME","Nursing Home / Home for the Aged","102 CRAIGLEE DR","43.70691","-79.25307","Pass","3","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2017-01-18","S - Significant","Corrected During Inspection","",""
"5170","9003710","103893902","CRAIGLEE NURSING HOME","Nursing Home / Home for the Aged","102 CRAIGLEE DR","43.70691","-79.25307","Pass","3","IMMERSE UTENSILS IN QUATERNARY SOLUTION OF LESS THAN 200 P.P.M. O. REG  562/90 SEC. 75(1)(C)","2017-01-18","S - Significant","Corrected During Inspection","",""
"5171","9003710","104024062","CRAIGLEE NURSING HOME","Nursing Home / Home for the Aged","102 CRAIGLEE DR","43.70691","-79.25307","Pass","3","","2017-08-01","","","",""
"5172","9003710","104081905","CRAIGLEE NURSING HOME","Nursing Home / Home for the Aged","102 CRAIGLEE DR","43.70691","-79.25307","Pass","3","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2017-11-20","S - Significant","Corrected During Inspection","",""
"5173","9003710","104081905","CRAIGLEE NURSING HOME","Nursing Home / Home for the Aged","102 CRAIGLEE DR","43.70691","-79.25307","Pass","3","Operator fail to ensure wall of food-handling room kept in good repair O. Reg  562/90 Sec. 59(h)","2017-11-20","M - Minor","Notice to Comply","",""
"5174","9002818","103914396","CRANBERRIES","Restaurant","601 PARLIAMENT ST","43.66786","-79.36929","Pass","3","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2017-03-06","S - Significant","Corrected During Inspection","",""
"5175","9002818","104014317","CRANBERRIES","Restaurant","601 PARLIAMENT ST","43.66786","-79.36929","Pass","3","","2017-07-19","","","",""
"5176","9002818","104095774","CRANBERRIES","Restaurant","601 PARLIAMENT ST","43.66786","-79.36929","Pass","3","","2017-12-19","","","",""
"5177","10607192","104039803","CRAQUE DE CREME","Bake Shop","1360 BATHURST ST","43.67983","-79.41727","Pass","2","","2017-08-23","","","",""
"5178","10340029","103991774","CRAZI FRIES","Mobile Food Preparation Premises","255 FRONT ST W","43.64392","-79.38764","Pass","2","OPERATOR FAIL TO ENSURE SINGLE-SERVICE ARTICLES KEPT IN MANNER PREVENTING CONTAMINATION O. REG  562/90 SEC. 59(D)","2017-06-15","S - Significant","Corrected During Inspection","",""
"5179","10395297","103984389","CREATIVE MINDS MONTESSORI ACADEMY #101","Child Care - Catered","285 LAWSON RD","43.78702","-79.15205","Pass","2","","2017-06-06","","","",""
"5180","10395297","104084239","CREATIVE MINDS MONTESSORI ACADEMY #101","Child Care - Catered","285 LAWSON RD","43.78702","-79.15205","Pass","2","","2017-11-01","","","",""
"5181","10560439","104098374","CREPE DE LICIOUS","Food Court Vendor","25 THE WEST MALL, UNIT-1732A","43.61265","-79.55597","Pass","2","","2017-11-23","","","",""
"5182","10411856","103896572","CREPE DELICIOUS","Food Court Vendor","1 DUNDAS ST W","43.6562","-79.38044","Pass","3","Operator fail to use proper procedure(s) to ensure food safety","2017-02-03","S - Significant","Notice to Comply","",""
"5183","10411856","103896572","CREPE DELICIOUS","Food Court Vendor","1 DUNDAS ST W","43.6562","-79.38044","Pass","3","Operator fail to provide required supplies at sinks","2017-02-03","S - Significant","Notice to Comply","",""
"5184","10411856","103896572","CREPE DELICIOUS","Food Court Vendor","1 DUNDAS ST W","43.6562","-79.38044","Pass","3","Operator fail to properly maintain mechanical washer","2017-02-03","S - Significant","Notice to Comply","",""
"5185","10411856","103896572","CREPE DELICIOUS","Food Court Vendor","1 DUNDAS ST W","43.6562","-79.38044","Pass","3","Operator fail to provide hand washing supplies","2017-02-03","S - Significant","Notice to Comply","",""
"5186","10411856","103905828","CREPE DELICIOUS","Food Court Vendor","1 DUNDAS ST W","43.6562","-79.38044","Pass","3","","2017-02-06","","","",""
"5187","10411856","103964003","CREPE DELICIOUS","Food Court Vendor","1 DUNDAS ST W","43.6562","-79.38044","Pass","3","","2017-05-08","","","",""
"5188","10411856","104047984","CREPE DELICIOUS","Food Court Vendor","1 DUNDAS ST W","43.6562","-79.38044","Pass","3","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2017-09-06","S - Significant","Corrected During Inspection","",""
"5189","10411856","104047984","CREPE DELICIOUS","Food Court Vendor","1 DUNDAS ST W","43.6562","-79.38044","Pass","3","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2017-09-06","S - Significant","Corrected During Inspection","",""
"5190","10411856","104047984","CREPE DELICIOUS","Food Court Vendor","1 DUNDAS ST W","43.6562","-79.38044","Pass","3","Operator fail to properly wash surfaces in rooms","2017-09-06","M - Minor","Notice to Comply","",""
"5191","9414754","103891051","CREPE IT UP!","Food Take Out","91 FRONT ST E","43.64908","-79.37213","Pass","2","","2017-01-13","","","",""
"5192","9414754","104092227","CREPE IT UP!","Food Take Out","91 FRONT ST E","43.64908","-79.37213","Pass","2","","2017-11-14","","","",""
"5193","10272356","103963443","CRESCENT SCHOOL CAFETERIA","Secondary School Food Services","2365 BAYVIEW AVE, Unit-3328","43.73299","-79.3789","Pass","2","","2017-05-08","","","",""
"5194","10272356","104085053","CRESCENT SCHOOL CAFETERIA","Secondary School Food Services","2365 BAYVIEW AVE, Unit-3328","43.73299","-79.3789","Pass","2","","2017-11-02","","","",""
"5195","9003730","103903535","CRESCENT TOWN DAY CARE CENTRE","Child Care - Food Preparation","2 THE MARKET PL","43.69552","-79.29272","Pass","2","Operator fail to provide separate handwashing sink(s)","2017-02-01","S - Significant","Notice to Comply","",""
"5196","9003730","103903551","CRESCENT TOWN DAY CARE CENTRE","Child Care - Food Preparation","2 THE MARKET PL","43.69552","-79.29272","Pass","2","","2017-02-09","","","",""
"5197","9003730","104063247","CRESCENT TOWN DAY CARE CENTRE","Child Care - Food Preparation","2 THE MARKET PL","43.69552","-79.29272","Pass","2","","2017-09-28","","","",""
"5198","10597600","103983255","CREST THEATRE GREEN ROOM","Cafeteria - Private Access","110 THE ESPLANADE","43.64791","-79.37234","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2017-06-05","S - Significant","Corrected During Inspection","",""
"5199","10597600","104110903","CREST THEATRE GREEN ROOM","Cafeteria - Private Access","110 THE ESPLANADE","43.64791","-79.37234","Pass","2","Operator fail to properly maintain rooms","2017-12-20","M - Minor","Notice to Comply","",""
"5200","10576279","103890225","CRIMSON TEAS","Restaurant","415 SPADINA AVE","43.65702","-79.39936","Pass","2","","2017-01-12","","","",""
"5201","10576279","104025477","CRIMSON TEAS","Restaurant","415 SPADINA AVE","43.65702","-79.39936","Pass","2","","2017-08-03","","","",""
"5202","10491690","104055924","CROSSTOWN MART","Food Store (Convenience/Variety)","524 EGLINTON AVE W","43.71031","-79.38185","Pass","1","","2017-09-21","","","",""
"5203","10588730","103926097","CROSSWINDS BAR & GRILL","Restaurant","950 DIXON RD","43.68729","-79.59871","Pass","2","","2017-03-07","","","",""
"5204","10588730","104106308","CROSSWINDS BAR & GRILL","Restaurant","950 DIXON RD","43.68729","-79.59871","Pass","2","","2017-12-19","","","",""
"5205","9392138","103916479","CROWN & DRAGON PUB","Restaurant","890 YONGE ST","43.6733","-79.38835","Pass","3","","2017-02-21","","","",""
"5206","9392138","104008764","CROWN & DRAGON PUB","Restaurant","890 YONGE ST","43.6733","-79.38835","Pass","3","OPERATOR FAIL TO ENSURE SINGLE-SERVICE CONTAINERS KEPT IN MANNER PREVENTING CONTAMINATION O. REG  562/90 SEC. 59(D)","2017-07-11","S - Significant","Corrected During Inspection","",""
"5207","10351038","103960268","CROWN PRINCE FINE DINING AND BANQUET","Restaurant","3600 VICTORIA PARK AVE","43.80654","-79.33785","Pass","3","Operator fail to properly wash surfaces in rooms","2017-05-02","M - Minor","Notice to Comply","",""
"5208","10351038","103960268","CROWN PRINCE FINE DINING AND BANQUET","Restaurant","3600 VICTORIA PARK AVE","43.80654","-79.33785","Pass","3","Operator fail to provide proper equipment","2017-05-02","M - Minor","Notice to Comply","",""
"5209","10351038","104058408","CROWN PRINCE FINE DINING AND BANQUET","Restaurant","3600 VICTORIA PARK AVE","43.80654","-79.33785","Pass","3","Operator fail to provide adequate pest control","2017-10-16","S - Significant","Notice to Comply","",""
