""Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"1127","10620973","104822726","CALII LOVE","Restaurant","100 KING ST W, Unit-CN0153","43.64873","-79.38376","Pass","2","","2021-04-01","","","",""
"1128","10406133","104798117","CALLALOO TASTE OF CARIBBEAN","Restaurant","106 HUMBER COLLEGE BLVD, Unit-5A","43.7312","-79.60061","Pass","2","","2021-01-22","","","",""
"1129","10475010","104802364","CALOURA BAR & GRILL","Restaurant","468 ROGERS RD","43.68223","-79.46678","Pass","2","","2021-02-04","","","",""
"1130","10745371","104921031","CANADA PASTA FOOD PRODUCTION","Food Processing Plant","63 SILVER STAR BLVD, Unit-C16","43.80685","-79.29117","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-12-14","M - Minor","Notice to Comply","",""
"1131","10721497","104787563","CANADIAN THAI","Restaurant","3125 STEELES AVE E, Unit-B4","43.81468","-79.34432","Pass","2","","2021-01-13","","","",""
"1132","9002359","104888458","CANADIANA COURT CHILD CARE CENTRE","Child Care - Food Preparation","20 GORDONRIDGE PL","43.72712","-79.25228","Pass","2","","2021-09-24","","","",""
"1133","10641518","104820409","CANARY MARKET","Food Take Out","440 FRONT ST E","43.65331","-79.35632","Pass","2","","2021-03-25","","","",""
"1134","10314405","104791912","CANBE FOOD INC.","Food Take Out","1760 ELLESMERE RD","43.77385","-79.24619","Pass","2","","2021-01-05","","","",""
"1135","10314405","104911480","CANBE FOOD INC.","Food Take Out","1760 ELLESMERE RD","43.77385","-79.24619","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-11-22","M - Minor","Notice to Comply","",""
"1136","10314405","104911480","CANBE FOOD INC.","Food Take Out","1760 ELLESMERE RD","43.77385","-79.24619","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2021-11-22","S - Significant","Corrected During Inspection","",""
"1137","10314405","104911480","CANBE FOOD INC.","Food Take Out","1760 ELLESMERE RD","43.77385","-79.24619","Pass","2","USE FOOD EQUIPMENT NOT OF SOUND AND TIGHT CONSTRUCTION - SEC. 8(1)(A) ","2021-11-22","S - Significant","Corrected During Inspection","",""
"1138","10314405","104911480","CANBE FOOD INC.","Food Take Out","1760 ELLESMERE RD","43.77385","-79.24619","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2021-11-22","M - Minor","Notice to Comply","",""
"1139","10595395","104856003","CANO RESTAURANT","Restaurant","1108 ST CLAIR AVE W, FLOOR-1","43.67872","-79.44062","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-06-29","M - Minor","Notice to Comply","",""
"1140","10595395","104856003","CANO RESTAURANT","Restaurant","1108 ST CLAIR AVE W, FLOOR-1","43.67872","-79.44062","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-06-29","M - Minor","Notice to Comply","",""
"1141","10595395","104856003","CANO RESTAURANT","Restaurant","1108 ST CLAIR AVE W, FLOOR-1","43.67872","-79.44062","Pass","2","Food premise not maintained to permit cleaning of walls  - Sec. 7(1)(d) ","2021-06-29","M - Minor","Notice to Comply","",""
"1142","9004210","104862914","CANOSA BAKERY LTD.","Restaurant","21 ROYALCREST RD, Unit-4","43.74992","-79.60803","Pass","2","","2021-07-19","","","",""
"1143","10702260","104813757","CANTANHEDE O BAIRRADINO","Restaurant","662 LANSDOWNE AVE","43.66261","-79.44475","Pass","2","SANITIZE UTENSILS USING AGENT FOR WHICH TEST REAGENT NOT READILY AVAILABLE - SEC. 19(E)(III) ","2021-03-09","S - Significant","Corrected During Inspection","",""
"1144","10375789","104854262","CANTEEN","Restaurant","330 KING ST W","43.64667","-79.38992","Pass","2","","2021-06-24","","","",""
"1145","10701158","104877869","CANTEEN FRESH BY TIFFIN","Food Take Out","1300 FINCH AVE W, Unit-13","43.76485","-79.48988","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-08-30","M - Minor","Notice to Comply","",""
"1146","10463788","104814611","CANTERBURY PLACE RETIREMENT RESIDENCE","Retirement Homes(Licensed)","1 CANTERBURY PL","43.77215","-79.4145","Pass","3","","2021-03-11","","","",""
"1147","10656807","104882504","CANTINA MERCATTO","Restaurant","20 WELLINGTON ST E","43.6482","-79.37661","Pass","2","","2021-09-17","","","",""
"1148","10615586","104835621","CANTON CHILLI","Restaurant","418 SPADINA AVE","43.6563","-79.39964","Pass","3","Fail to protect against entry of pests - Sec. 13(1)","2021-05-07","M - Minor","Notice to Comply","",""
"1149","10615586","104835621","CANTON CHILLI","Restaurant","418 SPADINA AVE","43.6563","-79.39964","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-05-07","M - Minor","Notice to Comply","",""
"1150","10615586","104835621","CANTON CHILLI","Restaurant","418 SPADINA AVE","43.6563","-79.39964","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2021-05-07","S - Significant","Corrected During Inspection","",""
"1151","10615586","104835621","CANTON CHILLI","Restaurant","418 SPADINA AVE","43.6563","-79.39964","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2021-05-07","S - Significant","Corrected During Inspection","",""
"1152","9002397","104845294","CANTONESE GOURMET","Restaurant","1260 THE QUEENSWAY","43.62141","-79.52541","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-06-22","M - Minor","Notice to Comply","",""
"1153","10290257","104852413","CAPERS CATERING ON LOCATION","Food Caterer","23 RAILSIDE RD, Unit-1","43.73934","-79.31978","Pass","3","","2021-07-19","","","",""
"1154","10295355","104829157","CAPITAL SWEET SAMOSA","Food Take Out","62 OVERLEA BLVD, Unit-6","43.70779","-79.34348","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-04-20","M - Minor","Notice to Comply","",""
"1155","10295355","104829157","CAPITAL SWEET SAMOSA","Food Take Out","62 OVERLEA BLVD, Unit-6","43.70779","-79.34348","Pass","3","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE WEARS CLEAN OUTER GARMENTS - SEC. 33(1)(C) ","2021-04-20","M - Minor","Notice to Comply","",""
"1156","10295355","104896313","CAPITAL SWEET SAMOSA","Food Take Out","62 OVERLEA BLVD, Unit-6","43.70779","-79.34348","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-10-15","M - Minor","Notice to Comply","",""
"1157","9406883","104890885","CAPOCACCIA","Restaurant","1366 YONGE ST","43.68604","-79.39359","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-10-01","M - Minor","Notice to Comply","",""
"1158","9406883","104890885","CAPOCACCIA","Restaurant","1366 YONGE ST","43.68604","-79.39359","Pass","3","Fail to protect against entry of pests - Sec. 13(1)","2021-10-01","M - Minor","Notice to Comply","",""
"1159","10744911","104918105","CAPRAE & SUIDAE BUTCHERY","Butcher Shop","1903 AVENUE RD","43.73299","-79.41916","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-12-07","M - Minor","Notice to Comply","",""
"1160","10744911","104918105","CAPRAE & SUIDAE BUTCHERY","Butcher Shop","1903 AVENUE RD","43.73299","-79.41916","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-12-07","M - Minor","Notice to Comply","",""
"1161","10744911","104918105","CAPRAE & SUIDAE BUTCHERY","Butcher Shop","1903 AVENUE RD","43.73299","-79.41916","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-12-07","M - Minor","Notice to Comply","",""
"1162","10744911","104918105","CAPRAE & SUIDAE BUTCHERY","Butcher Shop","1903 AVENUE RD","43.73299","-79.41916","Pass","2","SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ","2021-12-07","S - Significant","Corrected During Inspection","",""
"1163","9002409","104819829","CAPRI BAGELS AND BUNS","Restaurant","173 MILLWICK DR","43.76011","-79.57022","Pass","2","","2021-03-24","","","",""
"1164","9002411","104872620","CAPRI BAKERY","Restaurant","84 OAKDALE RD, Unit-2","43.73924","-79.52589","Pass","2","","2021-08-16","","","",""
"1165","10720187","104915867","CAPRICORN CAFE","Restaurant","191 THE WEST MALL, Unit-105","43.62618","-79.55885","Pass","2","","2021-12-01","","","",""
"1166","9002433","104812815","CAREFREE LODGE","Nursing Home / Home for the Aged","306 FINCH AVE E","43.78502","-79.39404","Pass","3","","2021-03-11","","","",""
"1167","10559216","104921405","CARENS","Restaurant","1118 YONGE ST","43.67892","-79.39058","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-12-15","M - Minor","Notice to Comply","",""
"1168","10559216","104921405","CARENS","Restaurant","1118 YONGE ST","43.67892","-79.39058","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2021-12-15","S - Significant","Corrected During Inspection","",""
"1169","10675365","104804593","CARIBBEAN COVE FAMILY RESTAURANT","Restaurant","3585 KEELE ST, UNIT-5","43.75061","-79.48696","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-02-09","M - Minor","Notice to Comply","",""
"1170","10675365","104804593","CARIBBEAN COVE FAMILY RESTAURANT","Restaurant","3585 KEELE ST, UNIT-5","43.75061","-79.48696","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-02-09","M - Minor","Notice to Comply","",""
"1171","10675365","104804593","CARIBBEAN COVE FAMILY RESTAURANT","Restaurant","3585 KEELE ST, UNIT-5","43.75061","-79.48696","Pass","2","USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ","2021-02-09","S - Significant","Corrected During Inspection","",""
"1172","10675365","104804593","CARIBBEAN COVE FAMILY RESTAURANT","Restaurant","3585 KEELE ST, UNIT-5","43.75061","-79.48696","Pass","2","SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ","2021-02-09","S - Significant","Corrected During Inspection","",""
"1173","10502225","104856712","CARIBBEAN CUISINE","Restaurant","2140 KIPLING AVE","43.71903","-79.57086","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2021-07-02","M - Minor","Notice to Comply","",""
"1174","10734601","104861952","CARIBBEAN CUISINE","Food Take Out","3125 DUFFERIN ST","43.71663","-79.45497","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-07-15","M - Minor","Notice to Comply","",""
"1175","10734601","104861952","CARIBBEAN CUISINE","Food Take Out","3125 DUFFERIN ST","43.71663","-79.45497","Pass","3","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2021-07-15","M - Minor","Notice to Comply","",""
"1176","10577822","104903432","CARIBBEAN CUISINE DELIGHT","Food Court Vendor","1530 ALBION RD, UNIT-FC6","43.74177","-79.58461","Pass","2","","2021-11-02","","","",""
"1177","9030053","104908393","CARIBBEAN CUISINE DELIGHTS","Food Take Out","1700 WILSON AVE, Unit-85","43.72097","-79.51253","Pass","2","","2021-11-15","","","",""
"1178","9030053","104908402","CARIBBEAN CUISINE DELIGHTS","Food Take Out","1700 WILSON AVE, Unit-85","43.72097","-79.51253","Pass","2","","2021-11-16","","","",""
"1179","10666605","104878008","CARIBBEAN HEAT","Restaurant","1300 FINCH AVE W, Unit-15","43.76485","-79.48988","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-08-30","M - Minor","Notice to Comply","",""
"1180","10718928","104876242","CARIBBEAN LYME RESTAURANT AND LOUNGE","Restaurant","1747 ALBION RD","43.74363","-79.60538","Pass","2","","2021-08-24","","","",""
"1181","10719986","104804869","CARIBBEAN OCEAN RESTAURANT","Restaurant","2480 EGLINTON AVE E, Unit-9","43.73495","-79.25962","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-02-10","M - Minor","Notice to Comply","",""
"1182","10537132","104801097","CARIBBEAN QUEEN","Food Court Vendor","6464 YONGE ST","43.79555","-79.42008","Pass","2","","2021-02-01","","","",""
"1183","10678821","104910693","CARIBBEAN QUEEN","Food Take Out","300 BOROUGH DR","43.77629","-79.25802","Pass","2","","2021-11-19","","","",""
"1184","10439708","104809371","CARIBBEAN QUEEN JERK","Restaurant","2079 LAWRENCE AVE W","43.69976","-79.51701","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-03-17","M - Minor","Notice to Comply","",""
"1185","10439708","104809371","CARIBBEAN QUEEN JERK","Restaurant","2079 LAWRENCE AVE W","43.69976","-79.51701","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2021-03-17","S - Significant","Corrected During Inspection","",""
"1186","10439708","104809371","CARIBBEAN QUEEN JERK","Restaurant","2079 LAWRENCE AVE W","43.69976","-79.51701","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2021-03-17","M - Minor","Notice to Comply","",""
"1187","10694754","104912766","CARIBBEAN QUEEN JERK","Food Take Out","393 JANE ST","43.65809","-79.48787","Pass","3","","2021-11-24","","","",""
"1188","10420375","104792391","CARIBBEAN QUEEN OF PATTIES","Food Take Out","1294 BLOOR ST W","43.65836","-79.44228","Pass","3","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2021-01-12","M - Minor","Notice to Comply","",""
"1189","10420375","104792391","CARIBBEAN QUEEN OF PATTIES","Food Take Out","1294 BLOOR ST W","43.65836","-79.44228","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-01-12","M - Minor","Notice to Comply","",""
"1190","10724583","104804864","CARIBBEAN SPICE VARIETY","Food Store (Convenience/Variety)","2177 LAWRENCE AVE E","43.74724","-79.28408","Pass","1","","2021-02-10","","","",""
"1191","9015627","104883759","CARIBBEAN SPLASH","Food Take Out","2414 EGLINTON AVE E","43.7325","-79.2694","Pass","2","","2021-10-04","","","",""
"1192","10695886","104915865","CARIBBEAN SUN","Restaurant","2 STEINWAY BLVD, UNIT-1315","43.75343","-79.62005","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-12-01","M - Minor","Notice to Comply","",""
"1193","10589924","104837887","CARIBBEAN WAVE RESTAURANT","Restaurant","875 MILNER AVE, Unit-106-107","43.79839","-79.19595","Pass","2","","2021-05-12","","","",""
"1194","10349048","104819377","CARIBU WEST INDIAN CUISINE","Restaurant","3412A WESTON RD","43.75046","-79.54239","Pass","2","Food premise not maintained with tight floor surface where food handled - Sec. 7(1)(c)(i)  ","2021-03-23","M - Minor","Notice to Comply","",""
"1195","10349048","104819377","CARIBU WEST INDIAN CUISINE","Restaurant","3412A WESTON RD","43.75046","-79.54239","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-03-23","M - Minor","Notice to Comply","",""
"1196","10349048","104819377","CARIBU WEST INDIAN CUISINE","Restaurant","3412A WESTON RD","43.75046","-79.54239","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-03-23","M - Minor","Notice to Comply","",""
"1197","10349048","104819377","CARIBU WEST INDIAN CUISINE","Restaurant","3412A WESTON RD","43.75046","-79.54239","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-03-23","M - Minor","Notice to Comply","",""
"1198","10657013","104892689","CARISMA","Restaurant","15 TORONTO ST","43.65024","-79.37621","Pass","3","","2021-10-06","","","",""
"1199","9021768","104831222","CARLETON VILLAGE EARLY LEARNING CENTRE","Child Care - Catered","315 OSLER ST, Room-103-4","43.67236","-79.46003","Pass","2","","2021-04-26","","","",""
"1200","10337142","104815988","CARLO'S NO FRILLS","Supermarket","6464 YONGE ST","43.79555","-79.42008","Pass","1","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-03-15","M - Minor","Notice to Comply","",""
"1201","10356573","104808248","CARLO'S NO FRILLS","Supermarket","1591 WILSON AVE","43.71982","-79.50944","Pass","2","","2021-02-22","","","",""
"1202","10250581","104886962","CARLOAD FRUIT MARKET","Food Store (Convenience/Variety)","2334 BLOOR ST W","43.65042","-79.48078","Pass","1","","2021-09-23","","","",""
"1203","10680703","104798790","CARLOAD ON THE BEACH","Food Store (Convenience/Variety)","2054 QUEEN ST E","43.67076","-79.2975","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-01-25","M - Minor","Notice to Comply","",""
"1204","10680703","104798790","CARLOAD ON THE BEACH","Food Store (Convenience/Variety)","2054 QUEEN ST E","43.67076","-79.2975","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2021-01-25","S - Significant","Corrected During Inspection","",""
"1205","10724430","104803874","CARLOAD ON YONGE","Supermarket","2503 YONGE ST","43.71212","-79.39917","Pass","2","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2021-02-08","NA - Not Applicable","Notice to Comply","",""
"1206","10724430","104803874","CARLOAD ON YONGE","Supermarket","2503 YONGE ST","43.71212","-79.39917","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2021-02-08","M - Minor","Notice to Comply","",""
"1207","10464273","104886110","CARLOS HOUSE OF SPICE","Food Store (Convenience/Variety)","190 AUGUSTA AVE","43.65417","-79.40196","Pass","2","Fail to protect against breeding of pests - Sec. 13(1)","2021-09-21","S - Significant","Notice to Comply","",""
"1208","10464273","104886110","CARLOS HOUSE OF SPICE","Food Store (Convenience/Variety)","190 AUGUSTA AVE","43.65417","-79.40196","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-09-21","M - Minor","Notice to Comply","",""
"1209","10464273","104886110","CARLOS HOUSE OF SPICE","Food Store (Convenience/Variety)","190 AUGUSTA AVE","43.65417","-79.40196","Pass","2","Fail to protect against harbouring of pests - Sec. 13(1)","2021-09-21","S - Significant","Notice to Comply","",""
"1210","10464273","104886110","CARLOS HOUSE OF SPICE","Food Store (Convenience/Variety)","190 AUGUSTA AVE","43.65417","-79.40196","Pass","2","Fail to retain records of pest control measures taken for one year - Sec. 13(2)","2021-09-21","S - Significant","Notice to Comply","",""
"1211","10464273","104886110","CARLOS HOUSE OF SPICE","Food Store (Convenience/Variety)","190 AUGUSTA AVE","43.65417","-79.40196","Pass","2","SANITIZE UTENSILS USING AGENT NOT APPROVED FOR INTENDED PURPOSE - SEC. 19(E)(I) ","2021-09-21","S - Significant","Notice to Comply","",""
"1212","10464273","104886110","CARLOS HOUSE OF SPICE","Food Store (Convenience/Variety)","190 AUGUSTA AVE","43.65417","-79.40196","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2021-09-21","S - Significant","Corrected During Inspection","",""
"1213","10464273","104886110","CARLOS HOUSE OF SPICE","Food Store (Convenience/Variety)","190 AUGUSTA AVE","43.65417","-79.40196","Pass","2","OPERATE FOOD PREMISE - FAIL TO KEEP SANITARY FACILITY SANITARY - SEC. 25(2)","2021-09-21","S - Significant","Notice to Comply","",""
"1214","10464273","104886110","CARLOS HOUSE OF SPICE","Food Store (Convenience/Variety)","190 AUGUSTA AVE","43.65417","-79.40196","Pass","2","Operate food premise - appliances not constructed to permit cleaning - Sec. 9","2021-09-21","M - Minor","Notice to Comply","",""
"1215","10464273","104886110","CARLOS HOUSE OF SPICE","Food Store (Convenience/Variety)","190 AUGUSTA AVE","43.65417","-79.40196","Pass","2","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2021-09-21","NA - Not Applicable","Notice to Comply","",""
"1216","10464273","104886110","CARLOS HOUSE OF SPICE","Food Store (Convenience/Variety)","190 AUGUSTA AVE","43.65417","-79.40196","Pass","2","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2021-09-21","C - Crucial","Notice to Comply","",""
"1217","10464273","104886120","CARLOS HOUSE OF SPICE","Food Store (Convenience/Variety)","190 AUGUSTA AVE","43.65417","-79.40196","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-09-24","M - Minor","Notice to Comply","",""
"1218","10700139","104830718","CARMELITAS RESTAURANT","Restaurant","2982 DUNDAS ST W","43.66571","-79.46892","Pass","2","","2021-01-11","","","",""
"1219","10575901","104919751","CARMEN PERUVIAN CUISINE","Restaurant","40 CARL HALL RD, Unit-212","43.74838","-79.47911","Pass","3","","2021-12-11","","","",""
"1220","10723309","104797462","CARMEN'S  INDEPENDENT GROCER","Food Store (Convenience/Variety)","2266 QUEEN ST E","43.67332","-79.2859","Pass","2","","2021-01-20","","","",""
"1221","10723309","104834943","CARMEN'S  INDEPENDENT GROCER","Food Store (Convenience/Variety)","2266 QUEEN ST E","43.67332","-79.2859","Pass","2","","2021-05-05","","","",""
"1222","10744611","104916238","CARNE CARTEL","Mobile Food Preparation Premises","821 BRIMLEY RD","43.75324","-79.25474","Pass","2","","2021-11-18","","","",""
"1223","10415429","104865940","CARNICERO'S","Butcher Shop","93 FRONT ST E, Unit-26","43.64905","-79.37177","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-07-27","M - Minor","Notice to Comply","",""
"1224","10563014","104883601","CAROLE'S CHEESECAKE CAFE","Restaurant","114 CUMBERLAND ST","43.6703","-79.39165","Pass","2","","2021-09-15","","","",""
"1225","9029544","104832482","CAROUSEL CHILD CARE DEVELOPMENT CENTRE","Child Care - Food Preparation","623 FINCH AVE W, Unit-101","43.77092","-79.4539","Pass","3","","2021-04-28","","","",""
"1226","10617233","104919411","CARRIBEAN QUEEN JERK DRUM EXPRESS","Food Take Out","371 OAKWOOD AVE","43.6876","-79.43869","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-12-10","M - Minor","Notice to Comply","",""
"1227","10617233","104919411","CARRIBEAN QUEEN JERK DRUM EXPRESS","Food Take Out","371 OAKWOOD AVE","43.6876","-79.43869","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-12-10","M - Minor","Notice to Comply","",""
"1228","10187303","104690793","CARTER MANOR / MGBE INC","Boarding / Lodging Home - Kitchen","103 TYNDALL AVE","43.63677","-79.42792","Pass","2","Operate food premise - furniture not constructed to permit maintenance in sanitary condition - Sec. 9","2021-02-04","M - Minor","Notice to Comply","",""
"1229","9002517","104801008","CASA DA MADEIRA COMMUNITY CENTRE","Banquet Facility","1621 DUPONT ST","43.66485","-79.45503","Pass","3","SANITIZE UTENSILS USING AGENT FOR WHICH TEST REAGENT NOT READILY AVAILABLE - SEC. 19(E)(III) ","2021-03-01","S - Significant","Corrected During Inspection","",""
"1230","9002517","104801008","CASA DA MADEIRA COMMUNITY CENTRE","Banquet Facility","1621 DUPONT ST","43.66485","-79.45503","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2021-03-01","S - Significant","Corrected During Inspection","",""
"1231","10534651","104835998","CASA DEL ZOTTO CHILD CARE","Child Care - Catered","3010 DUFFERIN ST","43.71187","-79.455","Pass","2","","2021-05-07","","","",""
"1232","10212558","104897966","CASA IMPERIAL FINE CHINESE CUISINE","Restaurant","4125 STEELES AVE E","43.81966","-79.32245","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-10-19","M - Minor","Notice to Comply","",""
"1233","10212558","104897966","CASA IMPERIAL FINE CHINESE CUISINE","Restaurant","4125 STEELES AVE E","43.81966","-79.32245","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-10-19","M - Minor","Notice to Comply","",""
"1234","10492908","104874285","CASA LOMA","Banquet Facility","1 AUSTIN TER","43.67812","-79.40953","Pass","3","","2021-08-19","","","",""
"1235","9002527","104841502","CASA LOMA CHILD CARE CENTRE","Child Care - Food Preparation","160 KENDAL AVE","43.67602","-79.41105","Pass","2","","2021-05-20","","","",""
"1236","10232745","104876520","CASA VERA MONTESSORY SCHOOL","Child Care - Catered","2000 KEELE ST","43.69742","-79.47573","Pass","2","","2021-08-25","","","",""
"1237","10232745","104829893","CASA VERA MONTESSORY SCHOOL","Child Care - Catered","2000 KEELE ST","43.69742","-79.47573","Pass","2","","2021-04-20","","","",""
"1238","10693568","104851692","CASABLANCA","Restaurant","1108 DUNDAS ST W","43.64942","-79.42027","Pass","2","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2021-06-17","NA - Not Applicable","Notice to Comply","",""
"1239","10617790","104799779","CASEY HOUSE HOSPICE","Serving Kitchen","119 ISABELLA ST","43.66893","-79.37828","Pass","3","","2021-01-27","","","",""
"1240","10617790","104811812","CASEY HOUSE HOSPICE","Serving Kitchen","119 ISABELLA ST","43.66893","-79.37828","Pass","3","","2021-03-03","","","",""
