"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"5236","9029812","103118878","EPIPHANY OF OUR LORD CATHOLIC ACADEMY","Student Nutrition Site","3150 PHARMACY AVE","43.79897","-79.32894","Pass","1","","2013-11-27","","","",""
"5237","10302321","103118868","EPIPHANY OF OUR LORD YMCA CHILD CARE CENTRE","Child Care - Catered","3150 PHARMACY AVE","43.79897","-79.32894","Pass","2","","2013-11-27","","","",""
"5238","10389758","102961417","EPOCH Bar & Kitchen Terrace - THE RITZ-CARLTON HOTEL","Cocktail Bar / Beverage Room","181 WELLINGTON ST W","43.64604","-79.38574","Pass","2","","2013-04-05","","","",""
"5239","10389758","103011609","EPOCH Bar & Kitchen Terrace - THE RITZ-CARLTON HOTEL","Cocktail Bar / Beverage Room","181 WELLINGTON ST W","43.64604","-79.38574","Pass","2","","2013-06-21","","","",""
"5240","10389758","103087879","EPOCH Bar & Kitchen Terrace - THE RITZ-CARLTON HOTEL","Cocktail Bar / Beverage Room","181 WELLINGTON ST W","43.64604","-79.38574","Pass","2","","2013-10-11","","","",""
"5241","9005045","102982301","ERAA SUPERMARKET","Supermarket","2607 EGLINTON AVE E","43.7352","-79.25273","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2013-04-23","S - Significant","Corrected During Inspection","",""
"5242","9005045","102982301","ERAA SUPERMARKET","Supermarket","2607 EGLINTON AVE E","43.7352","-79.25273","Pass","2","FAIL TO PLACE GARBAGE RECEPTACLE SEPARATELY TO EXCLUDE INSECTS O. REG  562/90 SEC. 57(2)(C)","2013-04-23","S - Significant","Corrected During Inspection","",""
"5243","9005045","102982301","ERAA SUPERMARKET","Supermarket","2607 EGLINTON AVE E","43.7352","-79.25273","Pass","2","Operator fail to properly maintain rooms","2013-04-23","M - Minor","Notice to Comply","",""
"5244","9005045","102982301","ERAA SUPERMARKET","Supermarket","2607 EGLINTON AVE E","43.7352","-79.25273","Pass","2","Operator fail to properly wash surfaces in rooms","2013-04-23","M - Minor","Notice to Comply","",""
"5245","9005045","103023663","ERAA SUPERMARKET","Supermarket","2607 EGLINTON AVE E","43.7352","-79.25273","Pass","2","Operator fail to properly wash surfaces in rooms","2013-07-05","M - Minor","Notice to Comply","",""
"5246","9005045","103023663","ERAA SUPERMARKET","Supermarket","2607 EGLINTON AVE E","43.7352","-79.25273","Pass","2","FAIL TO REMOVE GARBAGE RECEPTACLE FROM ROOM WHEN FULL O. REG  562/90 SEC. 57(2)(B)","2013-07-05","S - Significant","Corrected During Inspection","",""
"5247","9419530","103125593","ERVANARIA VICTORIA","Food Store (Convenience/Variety)","920 DUNDAS ST W","43.65097","-79.41301","Pass","1","","2013-12-06","","","",""
"5248","9005068","102946009","ESPRESSO BAKERY & DELI","Restaurant","4980 DUNDAS ST W","43.64734","-79.53047","Pass","2","","2013-03-11","","","",""
"5249","9005068","103001954","ESPRESSO BAKERY & DELI","Restaurant","4980 DUNDAS ST W","43.64734","-79.53047","Pass","2","","2013-06-05","","","",""
"5250","9005068","103082222","ESPRESSO BAKERY & DELI","Restaurant","4980 DUNDAS ST W","43.64734","-79.53047","Pass","2","","2013-10-02","","","",""
"5251","10267867","102959132","ESQUIRE RESTAURANT","Restaurant","2581 VICTORIA PARK AVE","43.77432","-79.32247","Pass","2","","2013-04-03","","","",""
"5252","10267867","103056016","ESQUIRE RESTAURANT","Restaurant","2581 VICTORIA PARK AVE","43.77432","-79.32247","Pass","2","","2013-08-22","","","",""
"5253","10267867","103083023","ESQUIRE RESTAURANT","Restaurant","2581 VICTORIA PARK AVE","43.77432","-79.32247","Pass","2","","2013-10-01","","","",""
"5254","10267867","103113276","ESQUIRE RESTAURANT","Restaurant","2581 VICTORIA PARK AVE","43.77432","-79.32247","Pass","2","","2013-11-19","","","",""
"5255","10220956","102975607","ESSENCE OF LIFE ORGANICS NATURAL FOODS INC","Food Store (Convenience/Variety)","50 KENSINGTON AVE","43.65405","-79.40051","Pass","2","Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a)","2013-04-26","NA - Not Applicable","Notice to Comply","",""
"5256","9005075","102976746","ESSEX STREET SCHOOL","Student Nutrition Site","50 ESSEX ST","43.66826","-79.42227","Pass","1","","2013-04-30","","","",""
"5257","10240035","103127944","ESSO","Food Store (Convenience/Variety)","805 LAKE SHORE BLVD E","43.65434","-79.33834","Pass","1","","2013-12-12","","","",""
"5258","10348496","102952929","ESSO","Food Store (Convenience/Variety)","6953 STEELES AVE W","43.75275","-79.62393","Pass","1","","2013-03-21","","","",""
"5259","10382808","103003083","ESSO","Food Store (Convenience/Variety)","1195 DANFORTH AVE","43.68135","-79.33191","Pass","1","","2013-06-10","","","",""
"5260","10392177","102897794","ESSO","Food Store (Convenience/Variety)","2485 BLOOR ST W","43.64838","-79.48512","Pass","1","","2013-01-10","","","",""
"5261","10466420","103007425","ESSO","Food Store (Convenience/Variety)","3069 BATHURST ST","43.71911","-79.42932","Pass","1","","2013-06-17","","","",""
"5262","9057659","103066849","ESSO ON THE RUN","Food Store (Convenience/Variety)","4000 JANE ST","43.7579","-79.5185","Pass","1","Operator fail to properly wash surfaces in rooms","2013-09-12","M - Minor","Notice to Comply","",""
"5263","10235216","103122610","ESSO ON THE RUN","Food Store (Convenience/Variety)","2291 ISLINGTON AVE","43.71593","-79.55509","Pass","1","","2013-12-03","","","",""
"5264","10298649","102945720","ESSO ON THE RUN","Food Store (Convenience/Variety)","3321 DUFFERIN ST","43.72293","-79.45621","Pass","1","Operator fail to provide proper equipment","2013-03-12","M - Minor","Notice to Comply","",""
"5265","10272429","102957333","ESTERBROOKE CHILD CARE CENTRE","Child Care - Food Preparation","35 ESTERBROOKE AVE, Unit-111","43.77845","-79.35016","Pass","3","","2013-03-27","","","",""
"5266","10272429","103005821","ESTERBROOKE CHILD CARE CENTRE","Child Care - Food Preparation","35 ESTERBROOKE AVE, Unit-111","43.77845","-79.35016","Pass","3","","2013-06-13","","","",""
"5267","10272429","103116180","ESTERBROOKE CHILD CARE CENTRE","Child Care - Food Preparation","35 ESTERBROOKE AVE, Unit-111","43.77845","-79.35016","Pass","3","","2013-11-22","","","",""
"5268","10278139","102961489","ESTHER EXTON CHILD CARE CENTRE","Child Care - Food Preparation","55 AMEER AVE","43.72875","-79.44084","Pass","2","Operator fail to properly maintain rooms","2013-04-05","M - Minor","Notice to Comply","",""
"5269","10278139","103028171","ESTHER EXTON CHILD CARE CENTRE","Child Care - Food Preparation","55 AMEER AVE","43.72875","-79.44084","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2013-07-16","M - Minor","Notice to Comply","",""
"5270","10278139","103118040","ESTHER EXTON CHILD CARE CENTRE","Child Care - Food Preparation","55 AMEER AVE","43.72875","-79.44084","Pass","2","","2013-11-27","","","",""
"5271","10189075","102973272","ESTHER, QUEEN OF SOUPS","Food Court Vendor","2 BLOOR ST W","43.67041","-79.38723","Pass","2","","2013-04-24","","","",""
"5272","10189075","103084411","ESTHER, QUEEN OF SOUPS","Food Court Vendor","2 BLOOR ST W","43.67041","-79.38723","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2013-10-07","S - Significant","Corrected During Inspection","",""
"5273","10189075","103084411","ESTHER, QUEEN OF SOUPS","Food Court Vendor","2 BLOOR ST W","43.67041","-79.38723","Pass","2","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2013-10-07","S - Significant","Corrected During Inspection","",""
"5274","10189075","103084411","ESTHER, QUEEN OF SOUPS","Food Court Vendor","2 BLOOR ST W","43.67041","-79.38723","Pass","2","Operator fail to properly wash surfaces in rooms","2013-10-07","M - Minor","Notice to Comply","",""
"5275","9005098","102973261","ETHIOPIAN HOUSE","Restaurant","4 IRWIN AVE","43.66674","-79.38564","Pass","2","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2013-04-24","S - Significant","Corrected During Inspection","",""
"5276","9005098","102973261","ETHIOPIAN HOUSE","Restaurant","4 IRWIN AVE","43.66674","-79.38564","Pass","2","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2013-04-24","S - Significant","Corrected During Inspection","",""
"5277","9005098","102973261","ETHIOPIAN HOUSE","Restaurant","4 IRWIN AVE","43.66674","-79.38564","Pass","2","Operator fail to properly maintain rooms","2013-04-24","M - Minor","Notice to Comply","",""
"5278","9005098","103039032","ETHIOPIAN HOUSE","Restaurant","4 IRWIN AVE","43.66674","-79.38564","Pass","2","Operator fail to provide adequate pest control","2013-08-01","S - Significant","Notice to Comply","",""
"5279","9005098","103039032","ETHIOPIAN HOUSE","Restaurant","4 IRWIN AVE","43.66674","-79.38564","Pass","2","Operator fail to use proper procedure(s) to ensure food safety","2013-08-01","S - Significant","Notice to Comply","",""
"5280","9005098","103039032","ETHIOPIAN HOUSE","Restaurant","4 IRWIN AVE","43.66674","-79.38564","Pass","2","Operator fail to properly maintain rooms","2013-08-01","M - Minor","Notice to Comply","",""
"5281","9005098","103039032","ETHIOPIAN HOUSE","Restaurant","4 IRWIN AVE","43.66674","-79.38564","Pass","2","Operator fail to properly wash equipment","2013-08-01","M - Minor","Notice to Comply","",""
"5282","9005098","103039033","ETHIOPIAN HOUSE","Restaurant","4 IRWIN AVE","43.66674","-79.38564","Pass","2","Operator fail to properly maintain rooms","2013-08-13","M - Minor","Notice to Comply","",""
"5283","9005098","103125615","ETHIOPIAN HOUSE","Restaurant","4 IRWIN AVE","43.66674","-79.38564","Pass","2","FAIL TO CLEAN WASHBASINS AS OFTEN AS NECESSARY O. REG  562/90 SEC. 68(4)","2013-12-09","S - Significant","Corrected During Inspection","",""
"5284","9005098","103125615","ETHIOPIAN HOUSE","Restaurant","4 IRWIN AVE","43.66674","-79.38564","Pass","2","FAIL TO CLEAN TOILETS AS OFTEN AS NECESSARY O. REG  562/90 SEC. 68(4)","2013-12-09","S - Significant","Corrected During Inspection","",""
"5285","9005098","103125615","ETHIOPIAN HOUSE","Restaurant","4 IRWIN AVE","43.66674","-79.38564","Pass","2","Operator fail to properly wash surfaces in rooms","2013-12-09","M - Minor","Notice to Comply","",""
"5286","9005098","103125615","ETHIOPIAN HOUSE","Restaurant","4 IRWIN AVE","43.66674","-79.38564","Pass","2","Operator fail to properly maintain rooms","2013-12-09","M - Minor","Notice to Comply","",""
"5287","9005112","103029147","ETOBICOKE DANFORTH FOOD MARKET","Supermarket","2200 MARTIN GROVE RD","43.75163","-79.59917","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2013-07-17","S - Significant","Corrected During Inspection","",""
"5288","9005112","103029147","ETOBICOKE DANFORTH FOOD MARKET","Supermarket","2200 MARTIN GROVE RD","43.75163","-79.59917","Pass","2","Operate food premise - fail to keep facility clean O. Reg  562/90 Sec. 68(2)(b)","2013-07-17","M - Minor","Ticket","Conviction - Fined","60"
"5289","9005112","103029147","ETOBICOKE DANFORTH FOOD MARKET","Supermarket","2200 MARTIN GROVE RD","43.75163","-79.59917","Pass","2","Operate food premise not maintained with smooth floor surface where food handled O. Reg  562/90 Sec. 11(d)(i)","2013-07-17","M - Minor","Ticket","Conviction - Fined","60"
"5290","9005112","103029147","ETOBICOKE DANFORTH FOOD MARKET","Supermarket","2200 MARTIN GROVE RD","43.75163","-79.59917","Pass","2","FAIL TO STORE FOOD ON PALLETS O. REG  562/90 SEC. 23","2013-07-17","S - Significant","Corrected During Inspection","",""
"5291","9005112","103029147","ETOBICOKE DANFORTH FOOD MARKET","Supermarket","2200 MARTIN GROVE RD","43.75163","-79.59917","Pass","2","Employee fail to wear headgear while working with food O. Reg  562/90 Sec. 65(1)(d)","2013-07-17","M - Minor","Ticket","Conviction - Fined","60"
"5292","9005112","103114791","ETOBICOKE DANFORTH FOOD MARKET","Supermarket","2200 MARTIN GROVE RD","43.75163","-79.59917","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2013-11-19","M - Minor","Notice to Comply","",""
"5293","9005112","103114791","ETOBICOKE DANFORTH FOOD MARKET","Supermarket","2200 MARTIN GROVE RD","43.75163","-79.59917","Pass","2","Operator fail to properly maintain rooms","2013-11-19","M - Minor","Notice to Comply","",""
"5294","9005112","103114791","ETOBICOKE DANFORTH FOOD MARKET","Supermarket","2200 MARTIN GROVE RD","43.75163","-79.59917","Pass","2","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2013-11-19","S - Significant","Corrected During Inspection","",""
"5295","10398133","102999061","ETOBICOKE MONTESSORI SCHOOL","Child Care - Catered","4 LA ROSE AVE","43.68695","-79.51439","Pass","2","","2013-06-04","","","",""
"5296","9005109","102964216","ETOBICOKE YACHT CLUB","Private Club","300 HUMBER BAY PARK RD W","43.6149","-79.47977","Pass","2","","2013-04-02","","","",""
"5297","9005109","103078576","ETOBICOKE YACHT CLUB","Private Club","300 HUMBER BAY PARK RD W","43.6149","-79.47977","Pass","2","","2013-09-30","","","",""
"5298","9005115","102995617","ETON  HOUSE","Restaurant","710 DANFORTH AVE, Unit-1","43.6795","-79.34339","Pass","2","","2013-05-29","","","",""
"5299","9005120","102976589","EURO BAKERY","Restaurant","130 INDUSTRY ST, Unit-40","43.69467","-79.49507","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH SOAP OR DETERGENT O. REG  562/90 SEC. 68(3)(C)","2013-04-25","S - Significant","Corrected During Inspection","",""
"5300","9005120","102976589","EURO BAKERY","Restaurant","130 INDUSTRY ST, Unit-40","43.69467","-79.49507","Pass","2","USE FOOD PREPARATION EQUIPMENT NOT IN GOOD REPAIR O. REG  562/90 SEC. 18(B)","2013-04-25","S - Significant","Corrected During Inspection","",""
"5301","9005120","103068702","EURO BAKERY","Restaurant","130 INDUSTRY ST, Unit-40","43.69467","-79.49507","Pass","2","Operator fail to ensure room kept free from materials not regularly used O. Reg  562/90 Sec. 59(e)(i)","2013-09-13","M - Minor","Notice to Comply","",""
"5302","10348080","102957892","EURO PASTA TAKE OUT","Food Take Out","3142 DUNDAS ST W","43.66573","-79.47468","Pass","2","","2013-01-03","","","",""
"5303","10348080","102980053","EURO PASTA TAKE OUT","Food Take Out","3142 DUNDAS ST W","43.66573","-79.47468","Pass","2","","2013-05-03","","","",""
"5304","10348080","103063698","EURO PASTA TAKE OUT","Food Take Out","3142 DUNDAS ST W","43.66573","-79.47468","Pass","2","","2013-09-09","","","",""
"5305","10348080","103122774","EURO PASTA TAKE OUT","Food Take Out","3142 DUNDAS ST W","43.66573","-79.47468","Pass","2","","2013-12-04","","","",""
"5306","10457229","102940255","EURO SHAWARMA","Restaurant","2706 KEELE ST","43.72585","-79.48244","Pass","3","Operator fail to provide proper equipment","2013-02-27","M - Minor","Notice to Comply","",""
"5307","10457229","102940255","EURO SHAWARMA","Restaurant","2706 KEELE ST","43.72585","-79.48244","Pass","3","USE DIRTY CLOTH FOR CLEANING TABLES O. REG  562/90 SEC. 62(B)","2013-02-27","S - Significant","Corrected During Inspection","",""
"5308","10457229","102940255","EURO SHAWARMA","Restaurant","2706 KEELE ST","43.72585","-79.48244","Pass","3","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2013-02-27","S - Significant","Corrected During Inspection","",""
"5309","10457229","103032603","EURO SHAWARMA","Restaurant","2706 KEELE ST","43.72585","-79.48244","Pass","3","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2013-07-22","S - Significant","Corrected During Inspection","",""
"5310","10457229","103032603","EURO SHAWARMA","Restaurant","2706 KEELE ST","43.72585","-79.48244","Pass","3","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2013-07-22","S - Significant","Corrected During Inspection","",""
"5311","10457229","103032603","EURO SHAWARMA","Restaurant","2706 KEELE ST","43.72585","-79.48244","Pass","3","Operator fail to provide proper equipment","2013-07-22","M - Minor","Notice to Comply","",""
"5312","10457229","103032603","EURO SHAWARMA","Restaurant","2706 KEELE ST","43.72585","-79.48244","Pass","3","Operator fail to properly wash equipment","2013-07-22","M - Minor","Notice to Comply","",""
"5313","10457229","103127776","EURO SHAWARMA","Restaurant","2706 KEELE ST","43.72585","-79.48244","Pass","3","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2013-12-09","S - Significant","Corrected During Inspection","",""
"5314","10457229","103127776","EURO SHAWARMA","Restaurant","2706 KEELE ST","43.72585","-79.48244","Pass","3","FAIL TO PROVIDE ACCURATE PROBE THERMOMETER (CDI) SEC. 33 (14)","2013-12-09","S - Significant","Corrected During Inspection","",""
"5315","9005130","102976012","EUROPA CATERING","Banquet Facility","1407 DUNDAS ST W, Unit-1","43.64947","-79.42888","Pass","3","","2013-04-26","","","",""
"5316","9005130","103048313","EUROPA CATERING","Banquet Facility","1407 DUNDAS ST W, Unit-1","43.64947","-79.42888","Pass","3","","2013-08-15","","","",""
"5317","9005130","103118476","EUROPA CATERING","Banquet Facility","1407 DUNDAS ST W, Unit-1","43.64947","-79.42888","Pass","3","Operator fail to properly maintain rooms","2013-11-27","M - Minor","Notice to Comply","",""
"5318","9049711","102960557","EUROPEAN DELICATESSENS","Food Take Out","1335 LAWRENCE AVE E, Unit-2","43.74063","-79.32051","Pass","3","","2013-04-04","","","",""
"5319","9049711","102984993","EUROPEAN DELICATESSENS","Food Take Out","1335 LAWRENCE AVE E, Unit-2","43.74063","-79.32051","Pass","3","","2013-05-10","","","",""
"5320","9049711","103101930","EUROPEAN DELICATESSENS","Food Take Out","1335 LAWRENCE AVE E, Unit-2","43.74063","-79.32051","Pass","3","","2013-10-31","","","",""
"5321","10427544","103028385","EUROPEAN DELIGHT","Food Take Out","91 FRONT ST E, Unit-1112","43.64908","-79.37213","Pass","3","","2013-07-17","","","",""
"5322","10427544","102908578","EUROPEAN DELIGHT","Food Take Out","91 FRONT ST E, Unit-1112","43.64908","-79.37213","Pass","3","","2013-01-29","","","",""
"5323","10394087","102900482","EUROPEAN PATISSERIE","Bakery","5072 DUNDAS ST W","43.64567","-79.53212","Pass","2","","2013-01-16","","","",""
"5324","10394087","103018943","EUROPEAN PATISSERIE","Bakery","5072 DUNDAS ST W","43.64567","-79.53212","Pass","2","","2013-07-03","","","",""
"5325","9005144","102952890","EUROPEAN SAUSAGE HOUSE","Food Take Out","145 NORFINCH DR, Unit-7-8","43.7639","-79.5295","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2013-03-22","S - Significant","Corrected During Inspection","",""
"5326","9005144","102952890","EUROPEAN SAUSAGE HOUSE","Food Take Out","145 NORFINCH DR, Unit-7-8","43.7639","-79.5295","Pass","2","Operator fail to provide proper equipment","2013-03-22","M - Minor","Notice to Comply","",""
"5327","9005144","103050365","EUROPEAN SAUSAGE HOUSE","Food Take Out","145 NORFINCH DR, Unit-7-8","43.7639","-79.5295","Pass","2","Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a)","2013-08-20","NA - Not Applicable","Notice to Comply","",""
"5328","9005144","103050365","EUROPEAN SAUSAGE HOUSE","Food Take Out","145 NORFINCH DR, Unit-7-8","43.7639","-79.5295","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2013-08-20","M - Minor","Notice to Comply","",""
"5329","9005144","103050365","EUROPEAN SAUSAGE HOUSE","Food Take Out","145 NORFINCH DR, Unit-7-8","43.7639","-79.5295","Pass","2","Operator fail to properly wash surfaces in rooms","2013-08-20","M - Minor","Notice to Comply","",""
"5330","9005144","103125516","EUROPEAN SAUSAGE HOUSE","Food Take Out","145 NORFINCH DR, Unit-7-8","43.7639","-79.5295","Pass","2","Operator fail to provide proper equipment","2013-12-05","M - Minor","Notice to Comply","",""
"5331","9005144","103125516","EUROPEAN SAUSAGE HOUSE","Food Take Out","145 NORFINCH DR, Unit-7-8","43.7639","-79.5295","Pass","2","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2013-12-05","S - Significant","Corrected During Inspection","",""
"5332","9005145","102952877","EUROPEAN SAUSAGE HOUSE - BAKERY","Bakery","145 NORFINCH DR, Unit-5","43.7639","-79.5295","Pass","2","","2013-03-22","","","",""
"5333","9005145","103050361","EUROPEAN SAUSAGE HOUSE - BAKERY","Bakery","145 NORFINCH DR, Unit-5","43.7639","-79.5295","Pass","2","Operator fail to properly wash surfaces in rooms","2013-08-20","M - Minor","Notice to Comply","",""
"5334","10218995","102921705","EVE'S TEMPTATIONS","Food Store (Convenience/Variety)","95 FRONT ST E","43.64935","-79.37146","Pass","2","","2013-02-21","","","",""
"5335","9334571","102909257","EVERGREEN NATURAL FOODS","Food Store (Convenience/Variety)","161 RONCESVALLES AVE","43.64412","-79.44806","Pass","1","","2013-01-29","","","",""
"5336","9385278","102997647","EVERGREEN NATURAL FOODS","Supermarket","513 ST CLAIR AVE W","43.68282","-79.41873","Pass","1","Operator fail to provide accurate indicating thermometer(s)","2013-06-03","S - Significant","Notice to Comply","",""
"5337","9385278","102997647","EVERGREEN NATURAL FOODS","Supermarket","513 ST CLAIR AVE W","43.68282","-79.41873","Pass","1","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2013-06-03","S - Significant","Notice to Comply","",""
"5338","9385278","102997647","EVERGREEN NATURAL FOODS","Supermarket","513 ST CLAIR AVE W","43.68282","-79.41873","Pass","1","Operator fail to properly wash multi-use utensils","2013-06-03","S - Significant","Notice to Comply","",""
"5339","9385278","102997647","EVERGREEN NATURAL FOODS","Supermarket","513 ST CLAIR AVE W","43.68282","-79.41873","Pass","1","Operator fail to properly maintain rooms","2013-06-03","M - Minor","Notice to Comply","",""
"5340","9385278","102997648","EVERGREEN NATURAL FOODS","Supermarket","513 ST CLAIR AVE W","43.68282","-79.41873","Pass","1","","2013-06-04","","","",""
"5341","9385278","103088070","EVERGREEN NATURAL FOODS","Supermarket","513 ST CLAIR AVE W","43.68282","-79.41873","Pass","1","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2013-10-10","S - Significant","Corrected During Inspection","",""
"5342","9385278","103088070","EVERGREEN NATURAL FOODS","Supermarket","513 ST CLAIR AVE W","43.68282","-79.41873","Pass","1","Operator fail to properly maintain rooms","2013-10-10","M - Minor","Notice to Comply","",""
"5343","9385278","103088070","EVERGREEN NATURAL FOODS","Supermarket","513 ST CLAIR AVE W","43.68282","-79.41873","Pass","1","FAIL TO PROVIDE THERMOMETER IN TEMPERATURE CONTROLLED ROOM O. REG  562/90 SEC. 21","2013-10-10","S - Significant","Corrected During Inspection","",""
"5344","10273499","102903027","EVERGREEN THAI RESTAURANT","Restaurant","175 DUNDAS ST W","43.65697","-79.3743","Pass","3","","2013-01-21","","","",""
"5345","10273499","102991257","EVERGREEN THAI RESTAURANT","Restaurant","175 DUNDAS ST W","43.65697","-79.3743","Pass","3","Operator fail to properly maintain rooms","2013-05-23","M - Minor","Notice to Comply","",""
"5346","10273499","103071359","EVERGREEN THAI RESTAURANT","Restaurant","175 DUNDAS ST W","43.65697","-79.3743","Pass","3","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2013-09-19","S - Significant","Corrected During Inspection","",""
"5347","10273499","103071359","EVERGREEN THAI RESTAURANT","Restaurant","175 DUNDAS ST W","43.65697","-79.3743","Pass","3","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2013-09-19","S - Significant","Corrected During Inspection","",""
"5348","9005168","102921942","EVERYDAY GOURMET","Food Store (Convenience/Variety)","91 FRONT ST E","43.64908","-79.37213","Pass","2","Operator fail to properly wash equipment","2013-02-22","M - Minor","Notice to Comply","",""
"5349","9005168","102921942","EVERYDAY GOURMET","Food Store (Convenience/Variety)","91 FRONT ST E","43.64908","-79.37213","Pass","2","FAIL TO SANITIZE UTENSILS IN THIRD SINK O. REG  562/90 SEC. 74(C)","2013-02-22","S - Significant","Corrected During Inspection","",""
"5350","9005168","102921942","EVERYDAY GOURMET","Food Store (Convenience/Variety)","91 FRONT ST E","43.64908","-79.37213","Pass","2","FAIL TO STORE FOOD ON PALLETS O. REG  562/90 SEC. 23","2013-02-22","S - Significant","Corrected During Inspection","",""
"5351","10325846","103103585","EVERYTHING STORE","Food Store (Convenience/Variety)","923 PAPE AVE","43.6857","-79.34712","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2013-11-04","S - Significant","Corrected During Inspection","",""
"5352","10325846","103103585","EVERYTHING STORE","Food Store (Convenience/Variety)","923 PAPE AVE","43.6857","-79.34712","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH CLOTH ROLLER TOWEL, PAPER TOWELS, SINGLE SERVICE TOWELS OR DRYER O. REG  562/90 SEC. 68(3)(E)","2013-11-04","S - Significant","Corrected During Inspection","",""
"5353","10325846","103103585","EVERYTHING STORE","Food Store (Convenience/Variety)","923 PAPE AVE","43.6857","-79.34712","Pass","2","Operator fail to properly maintain rooms","2013-11-04","M - Minor","Notice to Comply","",""
"5354","10275386","102962015","EVIA MANAGEMENT INC 104","Hot Dog Cart","170 PRINCES BLVD","43.63269","-79.41994","Pass","2","","2013-04-06","","","",""
"5355","10275386","103060751","EVIA MANAGEMENT INC 104","Hot Dog Cart","170 PRINCES BLVD","43.63269","-79.41994","Pass","2","","2013-08-30","","","",""
"5356","10275396","102961992","EVIA MANAGEMENT INC WEST","Hot Dog Cart","170 PRINCES BLVD","43.63269","-79.41994","Pass","2","","2013-04-06","","","",""
"5357","10275396","103060756","EVIA MANAGEMENT INC WEST","Hot Dog Cart","170 PRINCES BLVD","43.63269","-79.41994","Pass","2","","2013-08-30","","","",""
"5358","9005187","103010892","EXCLUSSIF SPICES & WHOLESALERS LTD","Food Store (Convenience/Variety)","50 TIFFIELD RD, Unit-7, 11-13","43.81415","-79.25464","Pass","1","","2013-06-20","","","",""
"5359","9005187","103131800","EXCLUSSIF SPICES & WHOLESALERS LTD","Food Store (Convenience/Variety)","50 TIFFIELD RD, Unit-7, 11-13","43.81415","-79.25464","Pass","1","","2013-12-13","","","",""
"5360","10418304","103015232","EXPRESS PIZZA","Restaurant","80 ELLESMERE RD","43.75936","-79.31085","Pass","2","","2013-06-26","","","",""
"5361","10387075","102917423","EXPRESS PIZZA AND GRILL","Food Take Out","4917 BATHURST ST","43.77336","-79.44172","Pass","3","Operator fail to properly maintain rooms","2013-02-13","M - Minor","Notice to Comply","",""
"5362","10387075","103027356","EXPRESS PIZZA AND GRILL","Food Take Out","4917 BATHURST ST","43.77336","-79.44172","Pass","3","","2013-07-15","","","",""
"5363","10387075","103063454","EXPRESS PIZZA AND GRILL","Food Take Out","4917 BATHURST ST","43.77336","-79.44172","Pass","3","","2013-09-09","","","",""
"5364","9005207","102949017","EXTENDICARE GUILDWOOD","Nursing Home / Home for the Aged","60 GUILDWOOD PKWY","43.74692","-79.20315","Pass","3","","2013-03-18","","","",""
