"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"20","9000046","100880221","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","Operator fail to properly wash surfaces in rooms","2004-10-05","M - Minor","Notice to Comply","",""
"21","9016832","100740816","2-4-1 PIZZA","Food Take Out","2291 KIPLING AVE","43.7294","-79.5742","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH CLOTH ROLLER TOWEL, PAPER TOWELS, SINGLE SERVICE TOWELS OR DRYER O. REG  562/90 SEC. 68(3)(E)","2004-02-02","S - Significant","Corrected During Inspection","",""
"22","9016832","100863568","2-4-1 PIZZA","Food Take Out","2291 KIPLING AVE","43.7294","-79.5742","Pass","2","Operator fail to properly wash surfaces in rooms","2004-09-08","M - Minor","Notice to Comply","",""
"23","9043776","100904221","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","","2004-10-19","","","",""
"24","9043776","100743608","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","","2004-02-10","","","",""
"25","9003137","100777236","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2004-04-23","","","",""
"26","9003137","100852330","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2004-08-23","","","",""
"27","9003137","100902649","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2004-11-09","","","",""
"28","9000116","100728592","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","","2004-01-14","","","",""
"29","9000122","100923488","7 DAY CONVENIENCE","Food Store (Convenience/Variety)","2480 GERRARD ST E, Unit-5","43.68747","-79.28453","Pass","1","","2004-12-17","","","",""
"30","9417941","100883817","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B)","2004-10-12","S - Significant","Corrected During Inspection","",""
"31","9000144","100742358","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2004-02-11","","","",""
"32","9000144","100785403","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2004-05-11","","","",""
"33","9000144","100883581","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2004-10-12","","","",""
"34","9013817","100730514","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","","2004-01-16","","","",""
"35","9013817","100880227","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","","2004-10-05","","","",""
"36","9013819","100783840","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","","2004-05-07","","","",""
"37","9013819","100864877","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","","2004-09-13","","","",""
"38","9013822","100819309","7-ELEVEN","Food Take Out","3355 DUNDAS ST W","43.66527","-79.48241","Pass","2","","2004-06-30","","","",""
"39","9030457","100887406","7-ELEVEN","Food Store (Convenience/Variety)","260 COLLEGE ST","43.6581","-79.39977","Pass","2","","2004-10-18","","","",""
"40","9389795","100708346","7-ELEVEN","Food Take Out","873 QUEEN ST W","43.64569","-79.41133","Pass","2","","2004-01-06","","","",""
"41","9389795","100820342","7-ELEVEN","Food Take Out","873 QUEEN ST W","43.64569","-79.41133","Pass","2","","2004-07-06","","","",""
"42","9421826","100910055","7-ELEVEN","Food Store (Convenience/Variety)","1 EGLINTON AVE E","43.70659","-79.39777","Pass","2","","2004-11-23","","","",""
"43","9000174","100709105","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","","2004-01-07","","","",""
"44","9000174","100812487","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","","2004-06-22","","","",""
"45","9000174","100879936","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","Operator fail to properly wash equipment","2004-10-04","M - Minor","Notice to Comply","",""
"46","9018891","100757401","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","Operator must ensure that the eating or drinking establishment license is continually posted adjacent to the food safety inspection notice. Muncipal Code Chapter 545 Sec. 5G(4)","2004-03-15","NA - Not Applicable","Notice to Comply","",""
"47","9018891","100757401","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2004-03-15","M - Minor","Notice to Comply","",""
"48","9018891","100757401","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","Operator fail to properly maintain rooms","2004-03-15","M - Minor","Notice to Comply","",""
"49","9018891","100848226","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","","2004-08-17","","","",""
"50","9018891","100909842","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","","2004-11-23","","","",""
"51","9000198","100901976","A & W","Food Court Vendor","250 THE EAST MALL, UNIT-222","43.63279","-79.55468","Pass","2","","2004-07-16","","","",""
"52","9000198","100901982","A & W","Food Court Vendor","250 THE EAST MALL, UNIT-222","43.63279","-79.55468","Pass","2","","2004-10-19","","","",""
"53","9000200","100762215","A & W","Restaurant","2300 YONGE ST, Unit-21","43.70716","-79.39908","Pass","2","","2004-03-24","","","",""
"54","9000200","100858461","A & W","Restaurant","2300 YONGE ST, Unit-21","43.70716","-79.39908","Pass","2","","2004-08-31","","","",""
"55","9022070","100797129","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","Operator fail to use proper procedure(s) to ensure food safety","2004-05-31","S - Significant","Corrected During Inspection","",""
"56","9022070","100797129","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","Food handler fail to wear headgear","2004-05-31","M - Minor","Notice to Comply","",""
"57","9022070","100797129","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","Operator fail to properly wash surfaces in rooms","2004-05-31","M - Minor","Notice to Comply","",""
"58","9022070","100893779","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","","2004-10-26","","","",""
"59","9042935","100772753","A & W","Restaurant","1585 WARDEN AVE, Unit-4","43.76624","-79.30181","Pass","2","","2004-04-15","","","",""
"60","9042935","100849553","A & W","Restaurant","1585 WARDEN AVE, Unit-4","43.76624","-79.30181","Pass","2","","2004-08-18","","","",""
"61","9000224","100903692","A PLACE TO PLAY CO-OP NURSERY SCHOOL","Child Care - Catered","680 ANNETTE ST","43.65935","-79.48502","Pass","2","","2004-10-29","","","",""
"62","9000251","100733544","A-1 DISCOUNT VARIETY","Food Store (Convenience/Variety)","2412 LAKE SHORE BLVD W","43.61471","-79.48911","Pass","1","","2004-01-21","","","",""
"63","9021965","100798148","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","","2004-05-26","","","",""
"64","9021965","100870022","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","","2004-09-17","","","",""
"65","9000239","100811381","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH SOAP OR DETERGENT O. REG  562/90 SEC. 68(3)(C)","2004-06-21","S - Significant","Corrected During Inspection","",""
"66","9000239","100811381","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2004-06-21","S - Significant","Corrected During Inspection","",""
"67","9000239","100811381","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH CLOTH ROLLER TOWEL, PAPER TOWELS, SINGLE SERVICE TOWELS OR DRYER O. REG  562/90 SEC. 68(3)(E)","2004-06-21","S - Significant","Corrected During Inspection","",""
"68","9000239","100912932","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2004-11-29","S - Significant","Corrected During Inspection","",""
"69","9000239","100912932","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH SOAP OR DETERGENT O. REG  562/90 SEC. 68(3)(C)","2004-11-29","S - Significant","Corrected During Inspection","",""
"70","9000247","100926557","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to provide adequate pest control","2004-12-23","S - Significant","Notice to Comply","",""
"71","9000247","100926557","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to clean washroom fixtures","2004-12-23","S - Significant","Notice to Comply","",""
"72","9000247","100926557","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to provide hand washing supplies","2004-12-23","S - Significant","Corrected During Inspection","",""
"73","9000247","100926557","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly wash surfaces in rooms","2004-12-23","M - Minor","Notice to Comply","",""
"74","9000247","100926557","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to provide sufficient garbage containers","2004-12-23","S - Significant","Notice to Comply","",""
"75","9000247","100926557","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly maintain rooms","2004-12-23","M - Minor","Notice to Comply","",""
"76","9000247","100926559","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","","2004-12-29","","","",""
"77","9000263","100736872","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to ensure food is not contaminated/adulterated","2004-02-02","C - Crucial","Notice to Comply","",""
"78","9000263","100736872","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash surfaces in rooms","2004-02-02","M - Minor","Notice to Comply","",""
"79","9000263","100736872","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to clean washroom fixtures","2004-02-02","S - Significant","Notice to Comply","",""
"80","9000263","100736872","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to use proper procedure(s) to ensure food safety","2004-02-02","S - Significant","Notice to Comply","",""
"81","9000263","100736872","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash equipment","2004-02-02","M - Minor","Ticket","Pending",""
"82","9000263","100736887","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash equipment","2004-02-03","M - Minor","Notice to Comply","",""
"83","9000263","100924737","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2004-12-20","S - Significant","Corrected During Inspection","",""
"84","9000263","100924737","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash equipment","2004-12-20","M - Minor","Notice to Comply","",""
"85","9021734","100748986","ABC CONVENIENT","Food Store (Convenience/Variety)","1110 BLOOR ST W","43.66011","-79.43478","Pass","1","","2004-02-26","","","",""
"86","9053407","100783311","ABSINTHE COFFEE HOUSE CAFETERIA - PRIVATE ACCESS","Restaurant","4700 KEELE ST, Unit-13","43.77342","-79.50234","Pass","1","","2004-05-06","","","",""
"87","9010089","100778512","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","Operator fail to properly maintain rooms","2004-04-26","M - Minor","Notice to Comply","",""
"88","9010089","100778512","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","Operator fail to provide hand washing supplies","2004-04-26","S - Significant","Corrected During Inspection","",""
"89","9010089","100848661","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2004-08-18","S - Significant","Corrected During Inspection","",""
"90","9010089","100848661","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2004-08-18","S - Significant","Corrected During Inspection","",""
"91","9010089","100883070","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","","2004-10-07","","","",""
"92","9000306","100738408","ACROSS BOUNDARIES","Serving Kitchen","51 CLARKSON AVE","43.69704","-79.46287","Pass","2","Operator fail to provide accurate indicating thermometer(s)","2004-01-30","S - Significant","Notice to Comply","",""
"93","9000306","100738408","ACROSS BOUNDARIES","Serving Kitchen","51 CLARKSON AVE","43.69704","-79.46287","Pass","2","Operator fail to provide properly equipped mechanical washer","2004-01-30","S - Significant","Notice to Comply","",""
"94","9000306","100738408","ACROSS BOUNDARIES","Serving Kitchen","51 CLARKSON AVE","43.69704","-79.46287","Pass","2","Operator fail to provide separate handwashing sink(s)","2004-01-30","S - Significant","Notice to Comply","",""
"95","9000306","100738410","ACROSS BOUNDARIES","Serving Kitchen","51 CLARKSON AVE","43.69704","-79.46287","Pass","2","Operator fail to provide separate handwashing sink(s)","2004-02-13","S - Significant","Notice to Comply","",""
"96","9000306","100738410","ACROSS BOUNDARIES","Serving Kitchen","51 CLARKSON AVE","43.69704","-79.46287","Pass","2","Operator fail to provide properly equipped mechanical washer","2004-02-13","S - Significant","Notice to Comply","",""
"97","9000306","100738410","ACROSS BOUNDARIES","Serving Kitchen","51 CLARKSON AVE","43.69704","-79.46287","Pass","2","Operator fail to provide accurate indicating thermometer(s)","2004-02-13","S - Significant","Notice to Comply","",""
"98","9000306","100743186","ACROSS BOUNDARIES","Serving Kitchen","51 CLARKSON AVE","43.69704","-79.46287","Pass","2","","2004-03-15","","","",""
"99","9000316","100807960","ADATH ISRAEL CONGREGATION","Serving Kitchen","37 SOUTHBOURNE AVE, Unit -Bsmt","43.73855","-79.43123","Pass","2","","2004-06-15","","","",""
"100","9000316","100921978","ADATH ISRAEL CONGREGATION","Serving Kitchen","37 SOUTHBOURNE AVE, Unit -Bsmt","43.73855","-79.43123","Pass","2","Operator fail to properly wash surfaces in rooms","2004-12-13","M - Minor","Notice to Comply","",""
"101","9000320","100778001","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","","2004-04-26","","","",""
"102","9000320","100858060","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2004-08-31","S - Significant","Corrected During Inspection","",""
"103","9000320","100858060","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2004-08-31","S - Significant","Corrected During Inspection","",""
"104","9000320","100915225","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","","2004-12-02","","","",""
"105","9052471","100780249","ADELINE'S LODGE","Retirement Homes(Licensed)","379 LAKE PROMENADE","43.58791","-79.53867","Pass","3","","2004-04-08","","","",""
"106","9052471","100904739","ADELINE'S LODGE","Retirement Homes(Licensed)","379 LAKE PROMENADE","43.58791","-79.53867","Pass","3","","2004-10-21","","","",""
"107","9000350","100795518","AGINCOURT MONTESSORI SCHOOL","Child Care - Catered","2575 MIDLAND AVE","43.78645","-79.27871","Pass","2","","2004-05-28","","","",""
"108","9000350","100919643","AGINCOURT MONTESSORI SCHOOL","Child Care - Catered","2575 MIDLAND AVE","43.78645","-79.27871","Pass","2","","2004-12-08","","","",""
"109","9000353","100765060","AGINCOURT TEMPLE CHILD CARE CENTRE","Child Care - Food Preparation","3080 BIRCHMOUNT RD","43.80345","-79.30939","Pass","2","","2004-03-30","","","",""
"110","9000353","100907268","AGINCOURT TEMPLE CHILD CARE CENTRE","Child Care - Food Preparation","3080 BIRCHMOUNT RD","43.80345","-79.30939","Pass","2","","2004-11-18","","","",""
"111","9000361","100755469","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","","2004-03-10","","","",""
"112","9000361","100820688","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","FAIL TO CLEAN TOILETS AS OFTEN AS NECESSARY O. REG  562/90 SEC. 68(4)","2004-07-06","S - Significant","Corrected During Inspection","",""
"113","9000361","100820688","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2004-07-06","S - Significant","Corrected During Inspection","",""
"114","9000361","100820688","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","Operator fail to properly wash equipment","2004-07-06","M - Minor","Notice to Comply","",""
"115","9000361","100910966","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","Operator fail to properly wash surfaces in rooms","2004-11-25","M - Minor","Notice to Comply","",""
"116","9000361","100910966","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","Operator fail to properly wash equipment","2004-11-25","M - Minor","Notice to Comply","",""
"117","9000385","100742832","AJI SAI RESTAURANT","Restaurant","783 DANFORTH AVE","43.67935","-79.34166","Pass","2","","2004-02-12","","","",""
"118","9000385","100799226","AJI SAI RESTAURANT","Restaurant","783 DANFORTH AVE","43.67935","-79.34166","Pass","2","Operator fail to properly wash surfaces in rooms","2004-05-27","M - Minor","Notice to Comply","",""
"119","9000385","100890767","AJI SAI RESTAURANT","Restaurant","783 DANFORTH AVE","43.67935","-79.34166","Pass","2","","2004-10-21","","","",""
"120","9015498","100925171","AKIL GIFTS & SOUVENIRS","Food Store (Convenience/Variety)","249 QUEENS QUAY W","43.63882","-79.38561","Pass","1","","2004-12-22","","","",""
"121","9419710","100895411","AKIVA'S FRUIT & DELI","Food Take Out","6243 BATHURST ST","43.79099","-79.44515","Pass","2","","2004-10-28","","","",""
"122","9000487","100734548","AL KARAM SWEETS","Food Processing Plant","3001 MARKHAM RD, Unit-15","43.8286","-79.24913","Pass","2","","2004-01-27","","","",""
"123","9000487","100845895","AL KARAM SWEETS","Food Processing Plant","3001 MARKHAM RD, Unit-15","43.8286","-79.24913","Pass","2","","2004-07-22","","","",""
"124","9089913","100852104","AL WALAA HALAL MEAT & GROCERY","Butcher Shop","1728 LAWRENCE AVE E","43.74265","-79.30875","Pass","2","","2004-08-19","","","",""
"125","9000253","100875422","AL-BARAK VARIETY STORE","Food Store (Convenience/Variety)","1880 WESTON RD","43.69976","-79.51578","Pass","2","","2004-06-10","","","",""
"126","9394641","100754666","AL-FATEH GROCERS & HALAL MEAT","Butcher Shop","10 REXDALE BLVD","43.71451","-79.55611","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH CLOTH ROLLER TOWEL, PAPER TOWELS, SINGLE SERVICE TOWELS OR DRYER O. REG  562/90 SEC. 68(3)(E)","2004-03-08","S - Significant","Corrected During Inspection","",""
"127","9394641","100754666","AL-FATEH GROCERS & HALAL MEAT","Butcher Shop","10 REXDALE BLVD","43.71451","-79.55611","Pass","2","Food handler fail to wear headgear","2004-03-08","M - Minor","Notice to Comply","",""
"128","9394641","100754666","AL-FATEH GROCERS & HALAL MEAT","Butcher Shop","10 REXDALE BLVD","43.71451","-79.55611","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH TOILET PAPER O. REG  562/90 SEC. 68(3)(A)","2004-03-08","S - Significant","Corrected During Inspection","",""
"129","9394641","100907669","AL-FATEH GROCERS & HALAL MEAT","Butcher Shop","10 REXDALE BLVD","43.71451","-79.55611","Pass","2","Operator fail to provide proper equipment","2004-08-26","M - Minor","Notice to Comply","",""
"130","9394641","100907669","AL-FATEH GROCERS & HALAL MEAT","Butcher Shop","10 REXDALE BLVD","43.71451","-79.55611","Pass","2","Operator fail to properly wash equipment","2004-08-26","M - Minor","Notice to Comply","",""
"131","9394641","100907669","AL-FATEH GROCERS & HALAL MEAT","Butcher Shop","10 REXDALE BLVD","43.71451","-79.55611","Pass","2","FAIL TO STORE FOOD ON PALLETS O. REG  562/90 SEC. 23","2004-08-26","S - Significant","Corrected During Inspection","",""
"132","9394641","100907669","AL-FATEH GROCERS & HALAL MEAT","Butcher Shop","10 REXDALE BLVD","43.71451","-79.55611","Pass","2","Operator fail to properly wash surfaces in rooms","2004-08-26","M - Minor","Notice to Comply","",""
"133","9386681","100765675","AL-MADINA HALAL PIZZA & BAKERY","Food Take Out","2683 LAWRENCE AVE E","43.7517","-79.26149","Pass","2","Operator fail to provide washroom supplies","2004-03-29","S - Significant","Notice to Comply","",""
"134","9386681","100765675","AL-MADINA HALAL PIZZA & BAKERY","Food Take Out","2683 LAWRENCE AVE E","43.7517","-79.26149","Pass","2","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2004-03-29","S - Significant","Notice to Comply","",""
"135","9386681","100765675","AL-MADINA HALAL PIZZA & BAKERY","Food Take Out","2683 LAWRENCE AVE E","43.7517","-79.26149","Pass","2","Maintain hazardous foods at internal temperature between 4 C and 60 C O. Reg  562/90 Sec. 33","2004-03-29","C - Crucial","Notice to Comply","",""
"136","9386681","100765675","AL-MADINA HALAL PIZZA & BAKERY","Food Take Out","2683 LAWRENCE AVE E","43.7517","-79.26149","Pass","2","Operator fail to properly maintain rooms","2004-03-29","M - Minor","Notice to Comply","",""
