"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"22","9000116","100518915","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B)","2003-09-09","S - Significant","Corrected During Inspection","",""
"23","9000144","100263603","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2003-02-07","","","",""
"24","9000144","100293168","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2003-04-09","","","",""
"25","9000144","100384127","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","Food handler fail to wear headgear","2003-08-14","M - Minor","Notice to Comply","",""
"26","9000144","100384127","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2003-08-14","S - Significant","Corrected During Inspection","",""
"27","9000144","100654277","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2003-11-05","","","",""
"28","9013817","100459564","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","Operator fail to properly maintain rooms","2003-09-05","M - Minor","Notice to Comply","",""
"29","9013819","100333004","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","","2003-05-07","","","",""
"30","9013819","100677209","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","Operator fail to provide proper equipment","2003-10-02","M - Minor","Notice to Comply","",""
"31","9013819","100701953","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","","2003-12-23","","","",""
"32","9013822","100276580","7-ELEVEN","Food Take Out","3355 DUNDAS ST W","43.66527","-79.48241","Pass","2","","2003-02-20","","","",""
"33","9013822","100536487","7-ELEVEN","Food Take Out","3355 DUNDAS ST W","43.66527","-79.48241","Pass","2","Operator fail to provide accurate indicating thermometer(s)","2003-08-20","S - Significant","Corrected During Inspection","",""
"34","9013825","100274030","7-ELEVEN","Food Store (Convenience/Variety)","1390 WESTON RD","43.69105","-79.50129","Pass","2","Operator fail to provide adequate pest control","2003-02-24","S - Significant","Notice to Comply","",""
"35","9013825","100288868","7-ELEVEN","Food Store (Convenience/Variety)","1390 WESTON RD","43.69105","-79.50129","Pass","2","","2003-02-26","","","",""
"36","9013837","100288008","7-ELEVEN","Food Store (Convenience/Variety)","3587 BATHURST ST","43.73255","-79.43246","Pass","2","","2003-03-27","","","",""
"37","9030457","100273078","7-ELEVEN","Food Store (Convenience/Variety)","260 COLLEGE ST","43.6581","-79.39977","Pass","2","","2003-02-27","","","",""
"38","9000174","100292620","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","","2003-04-08","","","",""
"39","9000174","100391255","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","","2003-08-27","","","",""
"40","9000174","100656636","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","","2003-11-05","","","",""
"41","9018891","100292530","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","","2003-04-08","","","",""
"42","9018891","100381023","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2003-08-08","S - Significant","Corrected During Inspection","",""
"43","9018891","100381023","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","Operator fail to properly wash surfaces in rooms","2003-08-08","M - Minor","Notice to Comply","",""
"44","9018891","100381023","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2003-08-08","M - Minor","Notice to Comply","",""
"45","9018891","100653438","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","","2003-11-04","","","",""
"46","9000198","100284872","A & W","Food Court Vendor","250 THE EAST MALL, UNIT-222","43.63279","-79.55468","Pass","2","","2003-03-21","","","",""
"47","9000198","100641791","A & W","Food Court Vendor","250 THE EAST MALL, UNIT-222","43.63279","-79.55468","Pass","2","","2003-10-22","","","",""
"48","9000200","100259183","A & W","Restaurant","2300 YONGE ST, Unit-21","43.70716","-79.39908","Pass","2","","2003-01-29","","","",""
"49","9000200","100360892","A & W","Restaurant","2300 YONGE ST, Unit-21","43.70716","-79.39908","Pass","2","","2003-07-08","","","",""
"50","9022070","100328606","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","","2003-06-03","","","",""
"51","9022070","100581130","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","Operator fail to properly wash equipment","2003-10-15","M - Minor","Notice to Comply","",""
"52","9022070","100581130","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2003-10-15","M - Minor","Notice to Comply","",""
"53","9042935","100255096","A & W","Restaurant","1585 WARDEN AVE, Unit-4","43.76624","-79.30181","Pass","2","","2003-01-30","","","",""
"54","9042935","100359045","A & W","Restaurant","1585 WARDEN AVE, Unit-4","43.76624","-79.30181","Pass","2","","2003-06-30","","","",""
"55","9000224","100679602","A PLACE TO PLAY CO-OP NURSERY SCHOOL","Child Care - Catered","680 ANNETTE ST","43.65935","-79.48502","Pass","2","","2003-12-05","","","",""
"56","9021965","100326334","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","Operator fail to properly maintain rooms","2003-05-27","M - Minor","Order","",""
"57","9021965","100326334","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","Operator fail to provide proper equipment","2003-05-27","M - Minor","Notice to Comply","",""
"58","9021965","100326334","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","Operator fail to sanitize garbage containers as required","2003-05-27","M - Minor","Notice to Comply","",""
"59","9021965","100326334","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","Operator fail to properly wash surfaces in rooms","2003-05-27","M - Minor","Notice to Comply","",""
"60","9021965","100326334","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","Operator fail to properly wash equipment","2003-05-27","M - Minor","Notice to Comply","",""
"61","9021965","100670445","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","Operator fail to properly wash equipment","2003-11-19","M - Minor","Notice to Comply","",""
"62","9021965","100670445","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","Operator fail to properly wash surfaces in rooms","2003-11-19","M - Minor","Notice to Comply","",""
"63","9021965","100670445","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","Operator fail to use proper utensils to ensure food safety","2003-11-19","S - Significant","Notice to Comply","",""
"64","9021965","100670445","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","Operator fail to provide adequate pest control","2003-11-19","S - Significant","Notice to Comply","",""
"65","9021965","100670445","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","Operator fail to provide hand washing supplies","2003-11-19","S - Significant","Notice to Comply","",""
"66","9021965","100670445","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","Operator fail to properly maintain rooms","2003-11-19","M - Minor","Notice to Comply","",""
"67","9021965","100670452","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","","2003-11-21","","","",""
"68","9000239","100322340","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","","2003-05-22","","","",""
"69","9000239","100660898","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","IMMERSE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE O. REG  562/90 SEC. 75(1)(B)","2003-11-10","S - Significant","Corrected During Inspection","",""
"70","9000239","100660898","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","Operator fail to properly wash equipment","2003-11-10","M - Minor","Notice to Comply","",""
"71","9000239","100660898","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2003-11-10","S - Significant","Corrected During Inspection","",""
"72","9000239","100660898","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","Operator fail to properly maintain rooms","2003-11-10","M - Minor","Notice to Comply","",""
"73","9000247","100286069","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to use proper utensils to ensure food safety","2003-01-24","S - Significant","Notice to Comply","",""
"74","9000247","100286069","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly store solid waste","2003-01-24","S - Significant","Summons","Pending",""
"75","9000247","100286069","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to provide adequate pest control","2003-01-24","S - Significant","Notice to Comply","",""
"76","9000247","100286069","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly wash equipment","2003-01-24","M - Minor","Summons","Pending",""
"77","9000247","100286069","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to ensure food is not contaminated/adulterated","2003-01-24","C - Crucial","Notice to Comply","",""
"78","9000247","100286069","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to maintain hazardous food(s) at -18C (0F) or colder","2003-01-24","S - Significant","Notice to Comply","",""
"79","9000247","100286069","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to use proper procedure(s) to ensure food safety","2003-01-24","S - Significant","Summons","",""
"80","9000247","100286069","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to provide accurate indicating thermometer(s)","2003-01-24","S - Significant","Notice to Comply","",""
"81","9000247","100286069","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly maintain rooms","2003-01-24","M - Minor","Summons","Pending",""
"82","9000247","100286069","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to provide proper equipment","2003-01-24","M - Minor","Summons","Pending",""
"83","9000247","100286069","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to provide washroom supplies","2003-01-24","S - Significant","Notice to Comply","",""
"84","9000247","100286069","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly wash surfaces in rooms","2003-01-24","M - Minor","Summons","Pending",""
"85","9000247","100286073","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly maintain rooms","2003-01-28","M - Minor","Notice to Comply","",""
"86","9000247","100286073","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly wash surfaces in rooms","2003-01-28","M - Minor","Notice to Comply","",""
"87","9000247","100389511","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","","2003-08-22","","","",""
"88","9000263","100672936","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","","2003-11-28","","","",""
"89","9000263","100268557","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to use proper procedure(s) to ensure food safety","2003-02-18","S - Significant","Notice to Comply","",""
"90","9000263","100268557","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide adequate pest control","2003-02-18","S - Significant","Notice to Comply","",""
"91","9000263","100268557","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to ensure food is not contaminated/adulterated","2003-02-18","C - Crucial","Ticket","",""
"92","9000263","100268557","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash surfaces in rooms","2003-02-18","M - Minor","Ticket","Pending",""
"93","9000263","100268557","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide adequate lighting","2003-02-18","M - Minor","Notice to Comply","",""
"94","9000263","100268557","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to use proper utensils to ensure food safety","2003-02-18","S - Significant","Notice to Comply","",""
"95","9000263","100268557","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide separate handwashing sink(s)","2003-02-18","S - Significant","Notice to Comply","",""
"96","9000263","100268557","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash large utensils","2003-02-18","S - Significant","Notice to Comply","",""
"97","9000263","100268557","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash equipment","2003-02-18","M - Minor","Ticket","Pending",""
"98","9000263","100268563","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","","2003-02-20","","","",""
"99","9000263","100378498","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash surfaces in rooms","2003-08-05","M - Minor","Ticket","Conviction - Fined","60"
"100","9000263","100378498","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide proper equipment","2003-08-05","M - Minor","Notice to Comply","",""
"101","9000263","100378498","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash equipment","2003-08-05","M - Minor","Ticket","Conviction - Fined","60"
"102","9000263","100378498","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide adequate lighting","2003-08-05","M - Minor","Notice to Comply","",""
"103","9000263","100378498","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide adequate pest control","2003-08-05","S - Significant","Ticket","Conviction - Fined","120"
"104","9000263","100378498","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash large utensils","2003-08-05","S - Significant","Notice to Comply","",""
"105","9000263","100378498","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly maintain rooms","2003-08-05","M - Minor","Notice to Comply","",""
"106","9000263","100378511","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","","2003-08-07","","","",""
"107","9000263","100672899","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to clean washroom fixtures","2003-11-25","S - Significant","Notice to Comply","",""
"108","9000263","100672899","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash equipment","2003-11-25","M - Minor","Ticket","Pending",""
"109","9000263","100672899","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to maintain hazardous foods at 60C (140F) or hotter","2003-11-25","C - Crucial","Notice to Comply","",""
"110","9000263","100672899","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to ensure food is not contaminated/adulterated","2003-11-25","C - Crucial","Notice to Comply","",""
"111","9000263","100672899","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to use proper procedure(s) to ensure food safety","2003-11-25","S - Significant","Notice to Comply","",""
"112","9000263","100672899","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to provide adequate pest control","2003-11-25","S - Significant","Ticket","Pending",""
"113","9000263","100672899","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash surfaces in rooms","2003-11-25","M - Minor","Ticket","Pending",""
"114","9021734","100257687","ABC CONVENIENT","Food Store (Convenience/Variety)","1110 BLOOR ST W","43.66011","-79.43478","Pass","1","","2003-02-13","","","",""
"115","9053407","100327084","ABSINTHE COFFEE HOUSE CAFETERIA - PRIVATE ACCESS","Restaurant","4700 KEELE ST, Unit-13","43.77342","-79.50234","Pass","1","","2003-09-22","","","",""
"116","9010089","100278506","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","","2003-03-17","","","",""
"117","9000316","100349698","ADATH ISRAEL CONGREGATION","Serving Kitchen","37 SOUTHBOURNE AVE, Unit -Bsmt","43.73855","-79.43123","Pass","2","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2003-06-23","S - Significant","Corrected During Inspection","",""
"118","9000316","100349698","ADATH ISRAEL CONGREGATION","Serving Kitchen","37 SOUTHBOURNE AVE, Unit -Bsmt","43.73855","-79.43123","Pass","2","IMMERSE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE O. REG  562/90 SEC. 75(1)(B)","2003-06-23","S - Significant","Corrected During Inspection","",""
"119","9000316","100349698","ADATH ISRAEL CONGREGATION","Serving Kitchen","37 SOUTHBOURNE AVE, Unit -Bsmt","43.73855","-79.43123","Pass","2","Operator fail to properly maintain rooms","2003-06-23","M - Minor","Notice to Comply","",""
"120","9000316","100349698","ADATH ISRAEL CONGREGATION","Serving Kitchen","37 SOUTHBOURNE AVE, Unit -Bsmt","43.73855","-79.43123","Pass","2","OPERATOR FAIL TO ENSURE CHIPPED DISH NOT USED IN FOOD HANDLING O. REG  562/90 SEC. 59(B)","2003-06-23","S - Significant","Corrected During Inspection","",""
"121","9000320","100245021","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","","2003-01-06","","","",""
"122","9000320","100338457","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","","2003-06-11","","","",""
"123","9000320","100696787","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","","2003-12-15","","","",""
"124","9052471","100263869","ADELINE'S LODGE","Retirement Homes(Licensed)","379 LAKE PROMENADE","43.58791","-79.53867","Pass","3","","2003-02-11","","","",""
"125","9052471","100338998","ADELINE'S LODGE","Retirement Homes(Licensed)","379 LAKE PROMENADE","43.58791","-79.53867","Pass","3","","2003-06-05","","","",""
"126","9000350","100529577","AGINCOURT MONTESSORI SCHOOL","Child Care - Catered","2575 MIDLAND AVE","43.78645","-79.27871","Pass","2","","2003-09-11","","","",""
"127","9000350","100679009","AGINCOURT MONTESSORI SCHOOL","Child Care - Catered","2575 MIDLAND AVE","43.78645","-79.27871","Pass","2","","2003-12-04","","","",""
"128","9000353","100281181","AGINCOURT TEMPLE CHILD CARE CENTRE","Child Care - Food Preparation","3080 BIRCHMOUNT RD","43.80345","-79.30939","Pass","2","","2003-03-17","","","",""
"129","9000353","100360822","AGINCOURT TEMPLE CHILD CARE CENTRE","Child Care - Food Preparation","3080 BIRCHMOUNT RD","43.80345","-79.30939","Pass","2","","2003-07-08","","","",""
"130","9000353","100674211","AGINCOURT TEMPLE CHILD CARE CENTRE","Child Care - Food Preparation","3080 BIRCHMOUNT RD","43.80345","-79.30939","Pass","2","","2003-11-26","","","",""
"131","9000361","100283436","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","Operator fail to properly maintain rooms","2003-03-19","M - Minor","Notice to Comply","",""
"132","9000361","100283436","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","Operator fail to provide adequate lighting","2003-03-19","M - Minor","Notice to Comply","",""
"133","9000361","100547620","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","Operator fail to properly wash surfaces in rooms","2003-09-23","M - Minor","Notice to Comply","",""
"134","9000361","100547620","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","Operator fail to ensure equipment surface washed as necessary O. Reg  562/90 Sec. 59(g)","2003-09-23","M - Minor","Ticket","Charges Withdrawn",""
"135","9000361","100547620","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","Operator fail to properly maintain rooms","2003-09-23","M - Minor","Notice to Comply","",""
"136","9000361","100683107","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","Operator fail to properly maintain rooms","2003-12-11","M - Minor","Notice to Comply","",""
