"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"16","9000046","101483286","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2006-12-19","M - Minor","Notice to Comply","",""
"17","9000046","101483286","2-4-1 PIZZA","Food Take Out","1468 QUEEN ST W, Unit-2","43.64059","-79.43665","Pass","2","Operator fail to provide proper equipment","2006-12-19","M - Minor","Notice to Comply","",""
"18","9016832","101277397","2-4-1 PIZZA","Food Take Out","2291 KIPLING AVE","43.7294","-79.5742","Pass","2","","2006-06-28","","","",""
"19","9043776","101211467","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","","2006-02-02","","","",""
"20","9043776","101386556","2-4-1 PIZZA","Food Take Out","3815 LAKE SHORE BLVD W","43.5922","-79.54258","Pass","2","","2006-08-02","","","",""
"21","9000097","101433050","30 UP CLUB","Private Club","22 DORCHESTER AVE","43.62153","-79.5179","Pass","2","","2006-10-14","","","",""
"22","9003137","101220655","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2006-02-20","","","",""
"23","9003137","101386574","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2006-08-02","","","",""
"24","9003137","101428307","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2006-10-05","","","",""
"25","9003137","101465727","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2006-11-28","","","",""
"26","9000116","101287901","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2006-06-01","S - Significant","Corrected During Inspection","",""
"27","9000116","101287901","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","Operator fail to properly maintain rooms","2006-06-01","M - Minor","Notice to Comply","",""
"28","9000116","101412161","521 CAFE","Restaurant","521 DANFORTH AVE","43.67804","-79.34821","Pass","1","","2006-09-12","","","",""
"29","9000122","101405318","7 DAY CONVENIENCE","Food Store (Convenience/Variety)","2480 GERRARD ST E, Unit-5","43.68747","-79.28453","Pass","1","","2006-08-30","","","",""
"30","9417941","101266249","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","","2006-04-26","","","",""
"31","9417941","101399651","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","","2006-08-22","","","",""
"32","9417941","101452617","7 NUMBERS","Restaurant","307 DANFORTH AVE","43.67696","-79.35385","Pass","2","","2006-11-16","","","",""
"33","9000144","101227355","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2006-03-02","","","",""
"34","9000144","101370769","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2006-07-11","","","",""
"35","9000144","101426018","7 WEST CAFE","Restaurant","7 CHARLES ST W","43.6685","-79.38669","Pass","2","","2006-10-03","","","",""
"36","9013817","101255936","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","","2006-04-10","","","",""
"37","9013817","101427029","7-ELEVEN","Food Store (Convenience/Variety)","1730 BLOOR ST W, Unit-1","43.65493","-79.45886","Pass","2","","2006-09-29","","","",""
"38","9013819","101268780","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","","2006-05-02","","","",""
"39","9013819","101430675","7-ELEVEN","Supermarket","883 DUNDAS ST W","43.65107","-79.4111","Pass","2","","2006-10-05","","","",""
"40","9013822","101180729","7-ELEVEN","Food Take Out","3355 DUNDAS ST W","43.66527","-79.48241","Pass","2","","2006-01-16","","","",""
"41","9013822","101371539","7-ELEVEN","Food Take Out","3355 DUNDAS ST W","43.66527","-79.48241","Pass","2","","2006-07-11","","","",""
"42","9013825","101238919","7-ELEVEN","Food Store (Convenience/Variety)","1390 WESTON RD","43.69105","-79.50129","Pass","2","","2006-03-24","","","",""
"43","9013825","101401612","7-ELEVEN","Food Store (Convenience/Variety)","1390 WESTON RD","43.69105","-79.50129","Pass","2","","2006-08-17","","","",""
"44","9013829","101372305","7-ELEVEN","Food Store (Convenience/Variety)","2480 LAKE SHORE BLVD W","43.6131","-79.4901","Pass","2","Operator must ensure to provide the Food Safety Inspection Report(s) relating to the currently posted food safety inspection notice when requested by any person. Muncipal Code Chapter 545 Sec. 5G(5)","2006-07-13","NA - Not Applicable","Notice to Comply","",""
"45","9013837","101218901","7-ELEVEN","Food Store (Convenience/Variety)","3587 BATHURST ST","43.73255","-79.43246","Pass","2","","2006-02-16","","","",""
"46","9030457","101291942","7-ELEVEN","Food Store (Convenience/Variety)","260 COLLEGE ST","43.6581","-79.39977","Pass","2","Operator fail to properly maintain rooms","2006-06-08","M - Minor","Notice to Comply","",""
"47","9030457","101291942","7-ELEVEN","Food Store (Convenience/Variety)","260 COLLEGE ST","43.6581","-79.39977","Pass","2","Operator fail to properly wash equipment","2006-06-08","M - Minor","Notice to Comply","",""
"48","9389795","101238558","7-ELEVEN","Food Take Out","873 QUEEN ST W","43.64569","-79.41133","Pass","2","","2006-03-20","","","",""
"49","9389795","101417445","7-ELEVEN","Food Take Out","873 QUEEN ST W","43.64569","-79.41133","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2006-09-12","S - Significant","Corrected During Inspection","",""
"50","9421826","101203018","7-ELEVEN","Food Store (Convenience/Variety)","1 EGLINTON AVE E","43.70659","-79.39777","Pass","2","","2006-01-24","","","",""
"51","10197785","101278906","7-ELEVEN","Food Store (Convenience/Variety)","372 BAY ST","43.65094","-79.38149","Pass","2","","2006-05-18","","","",""
"52","10197785","101460768","7-ELEVEN","Food Store (Convenience/Variety)","372 BAY ST","43.65094","-79.38149","Pass","2","","2006-12-01","","","",""
"53","10205717","101253105","7-ELEVEN","Food Take Out","980 ISLINGTON AVE","43.62909","-79.51737","Pass","2","","2006-04-07","","","",""
"54","10205717","101387725","7-ELEVEN","Food Take Out","980 ISLINGTON AVE","43.62909","-79.51737","Pass","2","","2006-08-04","","","",""
"55","9000174","101177516","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","","2006-01-03","","","",""
"56","9000174","101272444","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","","2006-05-08","","","",""
"57","9000174","101435461","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","","2006-10-20","","","",""
"58","9000174","101435558","A & A CHILD CARE CENTRE","Child Care - Food Preparation","3380 MIDLAND AVE","43.8093","-79.29035","Pass","3","","2006-10-20","","","",""
"59","9018891","101235182","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","Operator fail to maintain hazardous foods at 60C (140F) or hotter","2006-03-15","C - Crucial","Notice to Comply","",""
"60","9018891","101235182","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","USE FOOD PREPARATION EQUIPMENT NOT IN GOOD REPAIR O. REG  562/90 SEC. 18(B)","2006-03-15","S - Significant","Notice to Comply","",""
"61","9018891","101235182","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","Operator fail to properly wash multi-use utensils","2006-03-15","S - Significant","Notice to Comply","",""
"62","9018891","101235182","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","OPERATOR FAIL TO ENSURE WRAPPING WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2006-03-15","S - Significant","Notice to Comply","",""
"63","9018891","101235182","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","Operator fail to properly store solid waste","2006-03-15","S - Significant","Notice to Comply","",""
"64","9018891","101235182","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","Operator fail to properly maintain rooms","2006-03-15","M - Minor","Notice to Comply","",""
"65","9018891","101235207","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","","2006-03-17","","","",""
"66","9018891","101405437","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","","2006-08-30","","","",""
"67","9018891","101433999","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","USE FOOD PREPARATION EQUIPMENT NOT IN GOOD REPAIR O. REG  562/90 SEC. 18(B)","2006-10-17","S - Significant","Corrected During Inspection","",""
"68","9018891","101433999","A & N TAKE-OUT","Food Take Out","1427 QUEEN ST W","43.64049","-79.43708","Pass","2","Operator fail to properly maintain rooms","2006-10-17","M - Minor","Notice to Comply","",""
"69","9000198","101238784","A & W","Food Court Vendor","250 THE EAST MALL, UNIT-222","43.63279","-79.55468","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2006-03-16","M - Minor","Notice to Comply","",""
"70","9000198","101427560","A & W","Food Court Vendor","250 THE EAST MALL, UNIT-222","43.63279","-79.55468","Pass","2","","2006-10-06","","","",""
"71","9000200","101201891","A & W","Restaurant","2300 YONGE ST, Unit-21","43.70716","-79.39908","Pass","2","","2006-01-25","","","",""
"72","9000200","101432821","A & W","Restaurant","2300 YONGE ST, Unit-21","43.70716","-79.39908","Pass","2","","2006-10-16","","","",""
"73","9022070","101253810","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","","2006-04-07","","","",""
"74","9022070","101416638","A & W","Food Court Vendor","3401 DUFFERIN ST, Unit-FC-09","43.72608","-79.45147","Pass","2","","2006-09-19","","","",""
"75","9042935","101196562","A & W","Restaurant","1585 WARDEN AVE, Unit-4","43.76624","-79.30181","Pass","2","","2006-01-17","","","",""
"76","9042935","101422224","A & W","Restaurant","1585 WARDEN AVE, Unit-4","43.76624","-79.30181","Pass","2","","2006-09-21","","","",""
"77","10225707","101236162","A & W","Food Court Vendor","300 BOROUGH DR, Unit-FC-19","43.77629","-79.25802","Pass","2","","2006-03-14","","","",""
"78","10225707","101421753","A & W","Food Court Vendor","300 BOROUGH DR, Unit-FC-19","43.77629","-79.25802","Pass","2","","2006-09-26","","","",""
"79","9000224","101105485","A PLACE TO PLAY CO-OP NURSERY SCHOOL","Child Care - Catered","680 ANNETTE ST","43.65935","-79.48502","Pass","2","","2006-06-16","","","",""
"80","9000224","101469131","A PLACE TO PLAY CO-OP NURSERY SCHOOL","Child Care - Catered","680 ANNETTE ST","43.65935","-79.48502","Pass","2","","2006-12-15","","","",""
"81","10222572","101212618","A SUNSHINE RESTAURANT","Restaurant","796 SHEPPARD AVE E","43.76984","-79.37465","Pass","3","","2006-02-07","","","",""
"82","10222572","101412794","A SUNSHINE RESTAURANT","Restaurant","796 SHEPPARD AVE E","43.76984","-79.37465","Pass","3","Operator fail to properly wash equipment","2006-09-12","M - Minor","Notice to Comply","",""
"83","9000251","101372279","A-1 DISCOUNT VARIETY","Food Store (Convenience/Variety)","2412 LAKE SHORE BLVD W","43.61471","-79.48911","Pass","1","","2006-07-13","","","",""
"84","9021965","101199395","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","","2006-01-20","","","",""
"85","9021965","101385525","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","","2006-08-01","","","",""
"86","9000239","101249221","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2006-04-03","S - Significant","Corrected During Inspection","",""
"87","9000239","101483421","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH SOAP OR DETERGENT O. REG  562/90 SEC. 68(3)(C)","2006-12-21","S - Significant","Corrected During Inspection","",""
"88","9000239","101483421","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","Operator fail to provide proper equipment","2006-12-21","M - Minor","Notice to Comply","",""
"89","9000247","101212126","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly maintain rooms","2006-02-07","M - Minor","Notice to Comply","",""
"90","9000247","101212126","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly wash equipment","2006-02-07","M - Minor","Notice to Comply","",""
"91","9000247","101212126","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly wash surfaces in rooms","2006-02-07","M - Minor","Notice to Comply","",""
"92","9000247","101409260","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly store solid waste","2006-09-05","S - Significant","Notice to Comply","",""
"93","9000247","101409260","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to provide separate handwashing sink(s)","2006-09-05","S - Significant","Notice to Comply","",""
"94","9000247","101409260","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operator fail to properly wash surfaces in rooms","2006-09-05","M - Minor","Notice to Comply","",""
"95","9000247","101409261","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","","2006-09-11","","","",""
"96","10201481","101261565","AAA BAR","Restaurant","138 ADELAIDE ST E","43.65178","-79.37277","Pass","2","","2006-04-21","","","",""
"97","9000263","101218759","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","","2006-02-20","","","",""
"98","9000263","101295746","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2006-06-14","S - Significant","Corrected During Inspection","",""
"99","9000263","101295746","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","IMMERSE UTENSILS IN CHLORINE SOLUTION FOR LESS THAN 45 SECONDS O. REG  562/90 SEC. 75(1)(B)","2006-06-14","S - Significant","Corrected During Inspection","",""
"100","9000263","101295746","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","Operator fail to properly wash equipment","2006-06-14","M - Minor","Notice to Comply","",""
"101","9000263","101447648","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","","2006-11-08","","","",""
"102","9021734","101363355","ABC CONVENIENT","Food Store (Convenience/Variety)","1110 BLOOR ST W","43.66011","-79.43478","Pass","1","","2006-06-28","","","",""
"103","9010089","101251664","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","Operator fail to properly wash equipment","2006-04-05","M - Minor","Notice to Comply","",""
"104","9010089","101391208","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","Operator fail to provide separate handwashing sink(s)","2006-08-09","S - Significant","Corrected During Inspection","",""
"105","9010089","101391208","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","Operator fail to provide proper equipment","2006-08-09","M - Minor","Notice to Comply","",""
"106","9010089","101482918","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","Food handler fail to wear headgear","2006-12-18","M - Minor","Notice to Comply","",""
"107","9010089","101482918","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","Operator fail to properly wash surfaces in rooms","2006-12-18","M - Minor","Notice to Comply","",""
"108","9000316","100700427","ADATH ISRAEL CONGREGATION","Serving Kitchen","37 SOUTHBOURNE AVE, Unit -Bsmt","43.73855","-79.43123","Pass","2","","2006-02-27","","","",""
"109","9000316","101458102","ADATH ISRAEL CONGREGATION","Serving Kitchen","37 SOUTHBOURNE AVE, Unit -Bsmt","43.73855","-79.43123","Pass","2","","2006-11-27","","","",""
"110","9000320","101213122","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","Operator fail to provide adequate lighting","2006-02-09","M - Minor","Notice to Comply","",""
"111","9000320","101384483","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","","2006-07-31","","","",""
"112","9000320","101482537","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","Operator fail to properly wash equipment","2006-12-20","M - Minor","Notice to Comply","",""
"113","9052471","101256138","ADELINE'S LODGE","Retirement Homes(Licensed)","379 LAKE PROMENADE","43.58791","-79.53867","Pass","3","","2006-04-10","","","",""
"114","9052471","101389257","ADELINE'S LODGE","Retirement Homes(Licensed)","379 LAKE PROMENADE","43.58791","-79.53867","Pass","3","Operator fail to provide proper equipment","2006-08-04","M - Minor","Notice to Comply","",""
"115","9052471","101451933","ADELINE'S LODGE","Retirement Homes(Licensed)","379 LAKE PROMENADE","43.58791","-79.53867","Pass","3","","2006-12-14","","","",""
"116","9000350","101276465","AGINCOURT MONTESSORI SCHOOL","Child Care - Catered","2575 MIDLAND AVE","43.78645","-79.27871","Pass","2","","2006-05-15","","","",""
"117","9000350","101438922","AGINCOURT MONTESSORI SCHOOL","Child Care - Catered","2575 MIDLAND AVE","43.78645","-79.27871","Pass","2","","2006-10-25","","","",""
"118","9000353","101248365","AGINCOURT TEMPLE CHILD CARE CENTRE","Child Care - Food Preparation","3080 BIRCHMOUNT RD","43.80345","-79.30939","Pass","2","","2006-04-10","","","",""
"119","9000353","101273676","AGINCOURT TEMPLE CHILD CARE CENTRE","Child Care - Food Preparation","3080 BIRCHMOUNT RD","43.80345","-79.30939","Pass","2","","2006-07-04","","","",""
"120","9000353","101413054","AGINCOURT TEMPLE CHILD CARE CENTRE","Child Care - Food Preparation","3080 BIRCHMOUNT RD","43.80345","-79.30939","Pass","2","","2006-11-08","","","",""
"121","9000361","101225025","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2006-03-01","S - Significant","Corrected During Inspection","",""
"122","9000361","101225025","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","Operator fail to properly wash surfaces in rooms","2006-03-01","M - Minor","Notice to Comply","",""
"123","9000361","101225025","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","Operator fail to properly wash equipment","2006-03-01","M - Minor","Notice to Comply","",""
"124","9000361","101225025","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","FAIL TO PLACE GARBAGE RECEPTACLE SEPARATELY TO EXCLUDE VERMIN O. REG  562/90 SEC. 57(2)(C)","2006-03-01","S - Significant","Corrected During Inspection","",""
"125","9000361","101225025","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","OPERATOR FAIL TO ENSURE SINGLE-SERVICE CONTAINERS KEPT IN PLACE PREVENTING CONTAMINATION O. REG  562/90 SEC. 59(D)","2006-03-01","S - Significant","Corrected During Inspection","",""
"126","9000361","101225025","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2006-03-01","S - Significant","Corrected During Inspection","",""
"127","9000361","101365562","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","","2006-07-05","","","",""
"128","9000361","101450806","AHMUTHA SURABI","Food Take Out","2847 LAWRENCE AVE E","43.75347","-79.2544","Pass","2","","2006-11-14","","","",""
"129","9000381","101270512","AIR-O-DOWN CHILDCARE CENTRE","Child Care - Catered","7 HAWKSDALE RD","43.7304","-79.47966","Pass","2","","2006-05-02","","","",""
"130","9000381","101427236","AIR-O-DOWN CHILDCARE CENTRE","Child Care - Catered","7 HAWKSDALE RD","43.7304","-79.47966","Pass","2","","2006-09-29","","","",""
"131","9000385","101223044","AJI SAI RESTAURANT","Restaurant","783 DANFORTH AVE","43.67935","-79.34166","Pass","2","","2006-02-23","","","",""
"132","9000385","101375578","AJI SAI RESTAURANT","Restaurant","783 DANFORTH AVE","43.67935","-79.34166","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2006-07-17","S - Significant","Corrected During Inspection","",""
"133","9000385","101375578","AJI SAI RESTAURANT","Restaurant","783 DANFORTH AVE","43.67935","-79.34166","Pass","2","Operator fail to properly maintain rooms","2006-07-17","M - Minor","Notice to Comply","",""
"134","9000385","101436418","AJI SAI RESTAURANT","Restaurant","783 DANFORTH AVE","43.67935","-79.34166","Pass","2","","2006-10-23","","","",""
"135","10252074","101432912","AJISEN RAMEN","Restaurant","5229 YONGE ST","43.77162","-79.413","Pass","3","","2006-10-16","","","",""
"136","9419710","101355805","AKIVA'S FRUIT & DELI","Food Take Out","6243 BATHURST ST","43.79099","-79.44515","Pass","2","Operator fail to properly maintain rooms","2006-06-20","M - Minor","Notice to Comply","",""
"137","9419710","101355805","AKIVA'S FRUIT & DELI","Food Take Out","6243 BATHURST ST","43.79099","-79.44515","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2006-06-20","S - Significant","Corrected During Inspection","",""
"138","9419710","101448332","AKIVA'S FRUIT & DELI","Food Take Out","6243 BATHURST ST","43.79099","-79.44515","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2006-11-08","S - Significant","Corrected During Inspection","",""
"139","9419710","101448332","AKIVA'S FRUIT & DELI","Food Take Out","6243 BATHURST ST","43.79099","-79.44515","Pass","2","Operator fail to provide proper equipment","2006-11-08","M - Minor","Notice to Comply","",""
"140","9000487","101199311","AL KARAM SWEETS","Food Processing Plant","3001 MARKHAM RD, Unit-15","43.8286","-79.24913","Pass","2","","2006-01-18","","","",""
"141","9000487","101376918","AL KARAM SWEETS","Food Processing Plant","3001 MARKHAM RD, Unit-15","43.8286","-79.24913","Pass","2","","2006-07-19","","","",""
"142","9089913","101230908","AL WALAA HALAL MEAT & GROCERY","Butcher Shop","1728 LAWRENCE AVE E","43.74265","-79.30875","Pass","2","","2006-03-09","","","",""
"143","9089913","101421025","AL WALAA HALAL MEAT & GROCERY","Butcher Shop","1728 LAWRENCE AVE E","43.74265","-79.30875","Pass","2","","2006-09-26","","","",""
"144","9000253","101259183","AL-BARAK VARIETY STORE","Food Store (Convenience/Variety)","1880 WESTON RD","43.69976","-79.51578","Pass","2","","2006-04-12","","","",""
"145","9394641","101361383","AL-FATEH GROCERS & HALAL MEAT","Butcher Shop","10 REXDALE BLVD","43.71451","-79.55611","Pass","2","Operator fail to properly wash equipment","2006-06-27","M - Minor","Notice to Comply","",""
"146","9394641","101361383","AL-FATEH GROCERS & HALAL MEAT","Butcher Shop","10 REXDALE BLVD","43.71451","-79.55611","Pass","2","Operator fail to provide proper equipment","2006-06-27","M - Minor","Notice to Comply","",""
